"uid","namedLocation","domainID","siteID","plotID","setDate","collectDate","sortDate","sampleID","sampleCode","subsampleID","subsampleCode","totalWeight","subsampleWeight","bycatchWeight","sampleCondition","remarks","sortedBy","laboratoryName"
"7b9e0642-7099-4dd8-933b-807004193607","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-05-01T21:57Z","2017-05-02T14:27Z","2017-05-16","OSBS_058.20170502.1027",NA,"OSBS_058.20170502.1027.S.01",NA,0.93,0.415,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"78fb2ea2-e500-4e6f-9575-39aad0e0d60c","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2017-05-02T12:04Z","2017-05-02T20:29Z","2017-05-15","OSBS_057.20170502.1629",NA,"OSBS_057.20170502.1629.S.01",NA,0.015,0.015,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"888292c8-96e9-4180-aa44-9032ad49e660","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-05-02T13:14Z","2017-05-02T21:10Z","2017-05-12","OSBS_054.20170502.1710",NA,"OSBS_054.20170502.1710.S.01",NA,0.002,0.002,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"63a50a06-abdf-4395-a637-840d946aabcc","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2017-05-02T13:29Z","2017-05-02T21:25Z","2017-05-11","OSBS_053.20170502.1725",NA,"OSBS_053.20170502.1725.S.01",NA,0.002,0.002,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"b0adbbba-d3ab-45a8-bdda-3ccef2bb016b","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-05-02T14:27Z","2017-05-02T22:28Z","2017-05-16","OSBS_058.20170502.1828",NA,"OSBS_058.20170502.1828.S.01",NA,0.002,0.002,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"04f9a13c-37c6-40f5-9be8-abef8e2df42f","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2017-05-02T20:29Z","2017-05-03T11:59Z","2017-05-15","OSBS_057.20170503.0759",NA,"OSBS_057.20170503.0759.S.01",NA,0.055,0.055,0.01,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"9b832dde-36f5-4b5f-9a8f-234fd9aad85b","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2017-05-02T20:53Z","2017-05-03T12:26Z","2017-05-15","OSBS_055.20170503.0826",NA,"OSBS_055.20170503.0826.S.01",NA,0.072,0.072,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"82abee34-c68e-4855-b12d-6193de7f801c","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-05-02T21:10Z","2017-05-03T12:42Z","2017-05-12","OSBS_054.20170503.0842",NA,"OSBS_054.20170503.0842.S.01",NA,0.04,0.04,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"efcb1018-cb8c-4dfd-99c0-ddb1c4d6fd0e","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2017-05-02T21:25Z","2017-05-03T12:58Z","2017-05-11","OSBS_053.20170503.0858",NA,"OSBS_053.20170503.0858.S.01",NA,0.04,0.04,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"d9fa025f-860f-461e-9e05-17950b2c969a","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2017-05-02T21:33Z","2017-05-03T12:52Z","2017-05-11","OSBS_052.20170503.0852",NA,"OSBS_052.20170503.0852.S.01",NA,0.025,0.025,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"110d7874-f102-4924-9fd0-fd09921fe721","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2017-05-02T21:44Z","2017-05-03T13:10Z","2017-05-16","OSBS_061.20170503.0910",NA,"OSBS_061.20170503.0910.S.01",NA,0.05,0.05,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"7c690b6a-ae5e-4370-953c-c233f0fb6196","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2017-05-02T21:49Z","2017-05-03T13:06Z","2017-05-16","OSBS_059.20170503.0906",NA,"OSBS_059.20170503.0906.S.01",NA,0.1,0.1,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"1198e895-8ad5-4af5-b91b-b706b68627a0","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2017-05-02T22:14Z","2017-05-03T13:32Z","2017-05-16","OSBS_060.20170503.0932",NA,"OSBS_060.20170503.0932.S.01",NA,0.11,0.11,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"d013eb70-24f5-41f5-874d-33682299059d","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-05-02T22:28Z","2017-05-03T13:49Z","2017-05-16","OSBS_058.20170503.0949",NA,"OSBS_058.20170503.0949.S.01",NA,0.325,0.325,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"cf9fe22d-cf8a-4396-9afd-a4d8dcef1e6a","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2017-05-02T22:51Z","2017-05-03T14:16Z","2017-05-15","OSBS_056.20170503.1016",NA,"OSBS_056.20170503.1016.S.01",NA,0.09,0.09,0.002,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"de29b4f3-b911-4257-8ecd-5603ee11b00e","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2017-05-15T20:48Z","2017-05-16T14:12Z","2017-06-07","OSBS_056.20170516.1012",NA,"OSBS_056.20170516.1012.S.01",NA,0.035,0.035,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"0035238f-f0d6-499a-9097-e8e0ec980e02","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2017-05-15T20:58Z","2017-05-16T12:14Z","2017-06-07","OSBS_057.20170516.0814",NA,"OSBS_057.20170516.0814.S.01",NA,0.04,0.04,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"7639d1bd-4651-4bd2-bf79-7df1364f893e","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2017-05-15T21:21Z","2017-05-16T12:32Z","2017-06-07","OSBS_055.20170516.0832",NA,"OSBS_055.20170516.0832.S.01",NA,0.06,0.06,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"dcae8545-44c7-4baf-bdc2-c7f7ed14fc76","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-05-15T21:37Z","2017-05-16T12:48Z","2017-06-07","OSBS_054.20170516.0848",NA,"OSBS_054.20170516.0848.S.01",NA,0.05,0.05,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"82179da4-24f8-4c1f-a93e-b1f40f51a54d","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2017-05-15T21:46Z","2017-05-16T12:58Z","2017-06-07","OSBS_052.20170516.0858",NA,"OSBS_052.20170516.0858.S.01",NA,0.015,0.015,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"d9cb94a8-fa5f-440c-9cf2-3014ae9ffb9f","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2017-05-15T21:52Z","2017-05-16T13:04Z","2017-06-07","OSBS_053.20170516.0904",NA,"OSBS_053.20170516.0904.S.01",NA,0.01,0.01,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"4871be2c-a15a-4dff-9358-73b405226ff5","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2017-05-15T22:00Z","2017-05-16T13:15Z","2017-06-07","OSBS_059.20170516.0915",NA,"OSBS_059.20170516.0915.S.01",NA,0.025,0.025,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"d95306b2-35ee-493e-9158-20423214398c","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2017-05-15T22:03Z","2017-05-16T13:22Z","2017-06-08","OSBS_061.20170516.0922",NA,"OSBS_061.20170516.0922.S.01",NA,0.015,0.015,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"85d3383c-1211-4d1d-9d4b-6137fc8e8f6c","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2017-05-15T22:28Z","2017-05-16T13:41Z","2017-06-08","OSBS_060.20170516.0941",NA,"OSBS_060.20170516.0941.S.01",NA,0.072,0.072,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"fb8f9033-5e5c-4923-8c32-d6a2d51cc30f","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-05-15T22:44Z","2017-05-16T13:58Z","2017-06-07","OSBS_058.20170516.0958",NA,"OSBS_058.20170516.0958.S.01",NA,0.05,0.05,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"a2e36ce4-b39b-4650-b352-a40776f86adb","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2017-05-16T12:14Z","2017-05-16T20:41Z","2017-06-07","OSBS_057.20170516.1641",NA,"OSBS_057.20170516.1641.S.01",NA,0.007,0.007,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"24c71aa8-ea28-494e-b6ed-308526d65613","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2017-05-16T13:41Z","2017-05-16T22:15Z","2017-06-08","OSBS_060.20170516.1815",NA,"OSBS_060.20170516.1815.S.01",NA,0.005,0.005,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"a43508d8-0f30-4e2a-bef9-48207fe882ab","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2017-05-16T20:41Z","2017-05-17T11:53Z","2017-06-07","OSBS_057.20170517.0753",NA,"OSBS_057.20170517.0753.S.01",NA,0.015,0.015,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"d1c772bd-0556-4291-84c6-0b68807074f6","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2017-05-16T21:06Z","2017-05-17T12:12Z","2017-06-07","OSBS_055.20170517.0812",NA,"OSBS_055.20170517.0812.S.01",NA,0.025,0.025,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"8e117cfd-888b-46ae-9206-6a54372bfb5a","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-05-16T21:23Z","2017-05-17T12:29Z","2017-06-07","OSBS_054.20170517.0829",NA,"OSBS_054.20170517.0829.S.01",NA,0.025,0.025,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"d482e8bd-af5a-4494-b4c2-13325047aed7","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2017-05-16T21:33Z","2017-05-17T12:38Z","2017-06-07","OSBS_052.20170517.0838",NA,"OSBS_052.20170517.0838.S.01",NA,0.02,0.02,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"53d70033-15de-474e-b26a-3a531bda1d0e","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2017-05-16T21:40Z","2017-05-17T12:43Z","2017-06-07","OSBS_053.20170517.0843",NA,"OSBS_053.20170517.0843.S.01",NA,0.025,0.025,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"e00a69a9-b2e4-4e4d-a4f6-a44c19c47195","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2017-05-16T21:47Z","2017-05-17T12:50Z","2017-06-07","OSBS_059.20170517.0850",NA,"OSBS_059.20170517.0850.S.01",NA,0.045,0.045,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"33c593af-7f5a-440b-8310-6c57e34d33e9","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2017-05-16T21:51Z","2017-05-17T12:54Z","2017-06-08","OSBS_061.20170517.0854",NA,"OSBS_061.20170517.0854.S.01",NA,0.017,0.017,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"a6bce417-1dd8-45ff-8620-0c728960395e","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2017-05-16T22:15Z","2017-05-17T13:18Z","2017-06-08","OSBS_060.20170517.0918",NA,"OSBS_060.20170517.0918.S.01",NA,0.05,0.05,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"3b751403-3826-4927-87a1-eb3592fba818","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-05-16T22:36Z","2017-05-17T13:32Z","2017-06-07","OSBS_058.20170517.0932",NA,"OSBS_058.20170517.0932.S.01",NA,0.04,0.04,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"0349d9b8-7bb3-46a5-b334-05467704db70","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2017-05-16T22:55Z","2017-05-17T13:46Z","2017-06-07","OSBS_056.20170517.0946",NA,"OSBS_056.20170517.0946.S.01",NA,0.035,0.035,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"92555c77-5971-4c87-bfd5-833efb709892","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2017-05-30T20:47Z","2017-05-31T13:36Z","2017-06-08","OSBS_056.20170531.0936",NA,"OSBS_056.20170531.0936.S.01",NA,0.035,0.035,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"df6b2edc-3453-49cb-a613-bdb7e06d97c7","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2017-05-30T20:56Z","2017-05-31T11:23Z","2017-06-09","OSBS_057.20170531.0723",NA,"OSBS_057.20170531.0723.S.01",NA,0.075,0.075,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"7a05846b-a7fb-4ec3-a17d-83a8398289a7","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2017-05-30T21:16Z","2017-05-31T11:41Z","2017-06-08","OSBS_055.20170531.0741",NA,"OSBS_055.20170531.0741.S.01",NA,0.035,0.035,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"6bdc156b-f377-49ec-bebe-cde9ee851a30","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-05-30T21:32Z","2017-05-31T11:59Z","2017-06-08","OSBS_054.20170531.0759",NA,"OSBS_054.20170531.0759.S.01",NA,0.092,0.092,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"91f1c796-2388-4451-b499-e214d31672db","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2017-05-30T21:42Z","2017-05-31T12:09Z","2017-06-08","OSBS_052.20170531.0809",NA,"OSBS_052.20170531.0809.S.01",NA,0.04,0.04,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"c97f5668-4cb2-4971-9fdc-1021adea450a","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2017-05-30T21:50Z","2017-05-31T12:16Z","2017-06-08","OSBS_053.20170531.0816",NA,"OSBS_053.20170531.0816.S.01",NA,0.085,0.085,0.002,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"5a18a3cf-99d9-4358-8106-c47d0ac18330","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2017-05-30T21:56Z","2017-05-31T12:25Z","2017-06-12","OSBS_059.20170531.0825",NA,"OSBS_059.20170531.0825.S.01",NA,0.052,0.052,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"7b237505-0521-4a08-8fb2-9efd2bfaf29b","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2017-05-30T22:01Z","2017-05-31T12:31Z","2017-06-12","OSBS_061.20170531.0831",NA,"OSBS_061.20170531.0831.S.01",NA,0.108,0.108,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"dc3b8b15-649f-4359-90d2-9ff526950b11","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2017-05-30T22:27Z","2017-05-31T12:56Z","2017-06-12","OSBS_060.20170531.0856",NA,"OSBS_060.20170531.0856.S.01",NA,0.073,0.073,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"0417317e-6fc8-4c7d-9a2a-3abf6051cd44","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-05-30T22:44Z","2017-05-31T13:16Z","2017-06-09","OSBS_058.20170531.0916",NA,"OSBS_058.20170531.0916.S.01",NA,0.195,0.195,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"69cbc6cd-0c85-4419-badb-b9e2f52dc423","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2017-05-31T11:23Z","2017-05-31T20:34Z","2017-06-09","OSBS_057.20170531.1634",NA,"OSBS_057.20170531.1634.S.01",NA,0.007,0.007,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"db1e1bef-6f4e-430a-b07d-2b9d86f015bc","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-05-31T11:59Z","2017-05-31T21:13Z","2017-06-08","OSBS_054.20170531.1713",NA,"OSBS_054.20170531.1713.S.01",NA,0.002,0.002,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"3678047c-36f2-4167-9fd7-f5974df2aa32","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2017-05-31T12:16Z","2017-05-31T21:30Z","2017-06-08","OSBS_053.20170531.1730",NA,"OSBS_053.20170531.1730.S.01",NA,0.002,0.002,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"5d780f51-103b-4066-b25b-74852d2d78d1","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2017-05-31T12:56Z","2017-05-31T22:09Z","2017-06-12","OSBS_060.20170531.1809",NA,"OSBS_060.20170531.1809.S.01",NA,0.002,0.002,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"d36f79cf-29a7-48f6-9a19-f11360442c3b","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-05-31T13:16Z","2017-05-31T22:31Z","2017-06-12","OSBS_058.20170531.1831",NA,"OSBS_058.20170531.1831.S.01",NA,0.018,0.018,0,"No known compromise",NA,"1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"f9aa0192-d4a9-417e-8a84-a3eebcdb2039","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2017-05-31T20:34Z","2017-06-01T12:00Z","2017-06-09","OSBS_057.20170601.0800",NA,"OSBS_057.20170601.0800.S.01",NA,0.087,0.087,0,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"41f42b46-e58c-4572-a3be-4c6c5077e46b","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2017-05-31T20:55Z","2017-06-01T12:19Z","2017-06-08","OSBS_055.20170601.0819",NA,"OSBS_055.20170601.0819.S.01",NA,0.025,0.025,0,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"4f36ca37-4988-42a7-a609-79fe8147bd07","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-05-31T21:13Z","2017-06-01T12:37Z","2017-06-08","OSBS_054.20170601.0837",NA,"OSBS_054.20170601.0837.S.01",NA,0.025,0.025,0,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"5ab661aa-52a5-4144-a39b-d19afcd863d4","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2017-05-31T21:23Z","2017-06-01T12:47Z","2017-06-08","OSBS_052.20170601.0847",NA,"OSBS_052.20170601.0847.S.01",NA,0.025,0.025,0,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"515fcd89-29c2-4bd6-8c0d-15f683861c50","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2017-05-31T21:30Z","2017-06-01T12:55Z","2017-06-08","OSBS_053.20170601.0855",NA,"OSBS_053.20170601.0855.S.01",NA,0.065,0.065,0,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"b7fa31bd-132a-4863-b91a-fdcddee93ecf","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2017-05-31T21:38Z","2017-06-01T13:03Z","2017-06-12","OSBS_059.20170601.0903",NA,"OSBS_059.20170601.0903.S.01",NA,0.22,0.22,0,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"5e132692-15e3-41a6-8fe8-aeeb2498bc13","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2017-05-31T21:44Z","2017-06-01T13:07Z","2017-06-12","OSBS_061.20170601.0907",NA,"OSBS_061.20170601.0907.S.01",NA,0.08,0.08,0,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"15dd1933-41ff-49f1-b6dd-42f5c217f9b5","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2017-05-31T22:09Z","2017-06-01T14:27Z","2017-06-12","OSBS_060.20170601.1027",NA,"OSBS_060.20170601.1027.S.01",NA,0.12,0.12,0,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"25f91736-4162-49f4-873b-f27f4c5fe64d","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-05-31T22:31Z","2017-06-01T14:42Z","2017-06-12","OSBS_058.20170601.1042",NA,"OSBS_058.20170601.1042.S.01",NA,0.51,0.51,0.02,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"c035e233-4078-4fde-9322-e379a17bc2e8","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2017-05-31T22:49Z","2017-06-01T14:59Z","2017-06-09","OSBS_056.20170601.1059",NA,"OSBS_056.20170601.1059.S.01",NA,0.105,0.105,0,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"235bd291-c1eb-45e9-ad76-1c7f365218e4","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2017-06-12T20:52Z","2017-06-13T11:22Z","2017-07-27","OSBS_057.20170613.0722",NA,"OSBS_057.20170613.0722.S.01",NA,0.142,0.142,0,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"6b280e37-42eb-4259-a760-221d757824b9","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2017-06-12T21:13Z","2017-06-13T11:41Z","2017-07-26","OSBS_055.20170613.0741",NA,"OSBS_055.20170613.0741.S.01",NA,0.14,0.14,0.004,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"38db6113-7ade-45ea-9b7d-6265efb93c09","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-06-12T21:31Z","2017-06-13T11:58Z","2017-07-26","OSBS_054.20170613.0758",NA,"OSBS_054.20170613.0758.S.01",NA,0.3,0.3,0,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"112d8f35-4f61-498e-a176-3a58c5892049","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2017-06-12T21:42Z","2017-06-13T12:13Z","2017-07-26","OSBS_053.20170613.0813",NA,"OSBS_053.20170613.0813.S.01",NA,0.05,0.05,0,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"3c67effc-9797-436e-a432-e4288f0615ed","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2017-06-12T21:49Z","2017-06-13T12:07Z","2017-07-26","OSBS_052.20170613.0807",NA,"OSBS_052.20170613.0807.S.01",NA,0.075,0.075,0,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"df07b09e-6556-4267-8ca9-98f8866d4c96","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2017-06-12T22:00Z","2017-06-13T12:25Z","2017-07-31","OSBS_061.20170613.0825",NA,"OSBS_061.20170613.0825.S.01",NA,0.23,0.23,0,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"7a760f4d-7001-401f-9e0b-82ce58a94249","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2017-06-12T22:05Z","2017-06-13T12:21Z","2017-07-28","OSBS_059.20170613.0821",NA,"OSBS_059.20170613.0821.S.01",NA,0.056,0.056,0,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"201024e7-25ac-4961-9fcb-731b483c92f7","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2017-06-12T22:23Z","2017-06-13T12:48Z","2017-07-31","OSBS_060.20170613.0848",NA,"OSBS_060.20170613.0848.S.01",NA,0.205,0.205,0.004,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"7679ba42-8a45-4d8e-b2bc-738653eb2883","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-06-12T22:44Z","2017-06-13T13:11Z","2017-07-27","OSBS_058.20170613.0911",NA,"OSBS_058.20170613.0911.S.01",NA,0.61,0.38,0,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"818cbe5d-23bf-4a98-81b9-b31d6b6d7e68","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2017-06-12T22:58Z","2017-06-13T13:24Z","2017-07-26","OSBS_056.20170613.0924",NA,"OSBS_056.20170613.0924.S.01",NA,0.19,0.19,0,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
"019ee161-be66-423e-8d0d-049e40c6c0e0","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2017-06-13T11:26Z","2017-06-13T21:00Z","2017-07-27","OSBS_057.20170613.1700",NA,"OSBS_057.20170613.1700.S.01",NA,0.03,0.03,0,"No known compromise","","1xQGeHwaLDmDfoWbfLrTcw==","Vector Disease Control International"
