"uid","namedLocation","domainID","siteID","plotID","setDate","collectDate","processingDate","individualID","geneticSampleID","wellCoordinates","laboratoryName"
"859404a9-689e-4af2-a880-ac959e2d178a","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-06-13T21:34Z","2017-06-14T12:00Z",NA,"MOS.D03.000956","MOS.D03.000956","H01","Vector Disease Control International"
"f93985c2-e803-4bb4-8926-c951478f45b6","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-06-13T21:34Z","2017-06-14T12:00Z",NA,"MOS.D03.000955","MOS.D03.000955","G12","Vector Disease Control International"
"5ca5a3ca-3c7b-4c6c-ab8b-2a44ddb64cba","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-06-26T21:57Z","2017-06-27T12:30Z",NA,"MOS.D03.000971","MOS.D03.000971","C12","Vector Disease Control International"
"2bd5f67b-1054-45c6-b560-339ad05abe21","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-06-26T21:57Z","2017-06-27T12:30Z",NA,"MOS.D03.000970","MOS.D03.000970","F01","Vector Disease Control International"
"305bcafe-1809-44cf-a28e-f86e0e60ff0e","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2017-06-26T22:13Z","2017-06-27T12:47Z",NA,"MOS.D03.000969","MOS.D03.000969","G04","Vector Disease Control International"
"3305aac2-d726-4437-ba54-434c4ac04e79","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2017-06-26T22:13Z","2017-06-27T12:47Z",NA,"MOS.D03.000968","MOS.D03.000968","F02","Vector Disease Control International"
"6fab3cae-6b36-4136-95c4-434fc70db5cc","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2017-06-27T11:58Z","2017-06-27T21:04Z",NA,"MOS.D03.000972","MOS.D03.000972","C05","Vector Disease Control International"
"d6eaaee7-fe33-4277-bac4-faafc8b93267","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2017-06-27T11:58Z","2017-06-27T21:04Z",NA,"MOS.D03.000973","MOS.D03.000973","C06","Vector Disease Control International"
"39c83ead-4e0a-4014-abd2-25b7f5290a6f","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2017-06-27T21:50Z","2017-06-28T12:23Z",NA,"MOS.D03.000964","MOS.D03.000964","G03","Vector Disease Control International"
"4c4b04e7-c39a-404f-a2c7-e6111b53d161","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2017-06-27T21:50Z","2017-06-28T12:23Z",NA,"MOS.D03.000963","MOS.D03.000963","E01","Vector Disease Control International"
"026f8a28-1521-44b1-ae7b-faaf15f3766a","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2017-06-27T21:50Z","2017-06-28T12:23Z",NA,"MOS.D03.000966","MOS.D03.000966","H12","Vector Disease Control International"
"68bf877b-6b74-4c66-b994-ee3502f9db88","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2017-06-27T21:50Z","2017-06-28T12:23Z",NA,"MOS.D03.000967","MOS.D03.000967","A01","Vector Disease Control International"
"1892361c-3d9e-40c4-bf99-ea561a42e177","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2017-06-28T13:05Z","2017-06-28T21:38Z",NA,"MOS.D03.000975","MOS.D03.000975","F07","Vector Disease Control International"
"b179e3aa-20d9-4238-9333-7f037be4df22","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-06-28T21:56Z","2017-06-29T12:26Z",NA,"MOS.D03.000974","MOS.D03.000974","C11","Vector Disease Control International"
"e7c3196b-6789-422c-b4c0-bbaf09184924","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-07-10T21:14Z","2017-07-11T11:48Z",NA,"MOS.D03.000985","MOS.D03.000985","E04","Vector Disease Control International"
"5b207c63-d2b3-4e6f-8dc0-5d75356fe11e","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2017-07-10T21:31Z","2017-07-11T12:04Z",NA,"MOS.D03.000979","MOS.D03.000979","E02","Vector Disease Control International"
"6dcf3f8b-cc80-41da-88d2-076e874ada37","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2017-07-10T21:31Z","2017-07-11T12:04Z",NA,"MOS.D03.000980","MOS.D03.000980","E03","Vector Disease Control International"
"40e4e943-adb5-4660-aa9d-514f6d05013c","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-07-11T11:48Z","2017-07-11T21:38Z",NA,"MOS.D03.000986","MOS.D03.000986","D01","Vector Disease Control International"
"34c058eb-fa8e-4a21-a060-c28720f578d0","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-07-11T21:38Z","2017-07-12T12:26Z",NA,"MOS.D03.000989","MOS.D03.000989","D12","Vector Disease Control International"
"8d5de11e-22c3-4b39-a685-4b20351cf768","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-07-11T21:38Z","2017-07-12T12:26Z",NA,"MOS.D03.000988","MOS.D03.000988","D10","Vector Disease Control International"
"64bcd2d3-be03-4ce1-954d-439b333ae981","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2017-07-11T21:52Z","2017-07-12T12:42Z",NA,"MOS.D03.000984","MOS.D03.000984","G05","Vector Disease Control International"
"4154e99b-8fde-4a6d-89fc-524c2e58d972","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2017-07-11T22:04Z","2017-07-12T12:55Z",NA,"MOS.D03.000996","MOS.D03.000996","A02","Vector Disease Control International"
"585d45ef-e259-4609-ba3e-0aacdb0431c5","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2017-07-11T22:04Z","2017-07-12T12:55Z",NA,"MOS.D03.000997","MOS.D03.000997","A03","Vector Disease Control International"
"0536727d-5d69-4603-a076-c8b98454ae2c","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2017-07-24T22:25Z","2017-07-25T13:16Z",NA,"MOS.D03.000998","MOS.D03.000998","C12","Vector Disease Control International"
"877feea8-39a4-420a-b3b3-616caa2e36a9","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2017-08-07T21:53Z","2017-08-08T12:29Z",NA,"MOS.D03.001009","MOS.D03.001009","H11","Vector Disease Control International"
"b2426808-af07-434c-813b-a387b0843626","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-08-08T21:15Z","2017-08-09T12:27Z",NA,"MOS.D03.001010","MOS.D03.001010","H02","Vector Disease Control International"
"a19ca21e-5ebf-4333-87d4-2c02274c70a4","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2017-08-08T22:24Z","2017-08-09T13:21Z",NA,"MOS.D03.001013","MOS.D03.001013","D12","Vector Disease Control International"
"a347ff9e-0b81-4545-806d-959c5314cd2c","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2017-08-22T20:27Z","2017-08-23T11:55Z",NA,"MOS.D03.001017","MOS.D03.001017","F08","Vector Disease Control International"
"4004655e-3356-4595-acdc-5f78c698d762","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2017-08-22T21:00Z","2017-08-23T12:12Z",NA,"MOS.D03.001014","MOS.D03.001014","G06","Vector Disease Control International"
"02636400-7cb3-4523-9f47-5e14c6f691c2","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2017-08-22T21:00Z","2017-08-23T12:12Z",NA,"MOS.D03.001015","MOS.D03.001015","F02","Vector Disease Control International"
"cb5e3961-aebb-4509-9024-39cb7ee52c98","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2017-09-20T20:22Z","2017-09-21T12:02Z",NA,"MOS.D03.001027","MOS.D03.001027","G08","Vector Disease Control International"
"0d4ad0f8-bb77-4588-9c10-2d6f9a8a680e","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2017-09-20T20:58Z","2017-09-21T12:34Z",NA,"MOS.D03.001026","MOS.D03.001026","G07","Vector Disease Control International"
"b53b2470-eab7-4620-9da1-ddbb697aa285","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2017-09-21T13:07Z","2017-09-21T22:10Z",NA,"MOS.D03.001029","MOS.D03.001029","F09","Vector Disease Control International"
"46797853-fd83-4e3c-b534-1cf9384eab05","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2017-09-21T21:48Z","2017-09-22T13:41Z",NA,"MOS.D03.001028","MOS.D03.001028","D07","Vector Disease Control International"
"eaf64c6b-4e93-4672-afce-cc97333f2331","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2017-10-02T20:53Z","2017-10-03T12:17Z",NA,"MOS.D03.001030","MOS.D03.001030","D08","Vector Disease Control International"
"964ba71b-aa2a-4988-b839-5c8bd72c3f88","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2017-10-03T20:52Z","2017-10-04T12:56Z",NA,"MOS.D03.001031","MOS.D03.001031","A03","Vector Disease Control International"
"e48201f8-551a-4cf6-916b-b5cd12739a7f","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2017-10-03T20:52Z","2017-10-04T12:56Z",NA,"MOS.D03.001034","MOS.D03.001034","A06","Vector Disease Control International"
"dd3f1311-b65b-4f80-ab5d-62ce5ae0e22d","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2017-10-03T20:52Z","2017-10-04T12:56Z",NA,"MOS.D03.001033","MOS.D03.001033","A05","Vector Disease Control International"
"7b0dac4e-fbbd-4785-bc39-dba0943e178b","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2017-10-03T20:52Z","2017-10-04T12:56Z",NA,"MOS.D03.001032","MOS.D03.001032","A04","Vector Disease Control International"
"ac4843e1-c0dc-4c4b-a672-1b4c1356949e","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2017-10-16T20:47Z","2017-10-17T12:51Z",NA,"MOS.D03.001036","MOS.D03.001036","C08","Vector Disease Control International"
"838f861b-bc35-4931-aa2e-d4e93480d17f","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2017-10-17T21:25Z","2017-10-18T13:32Z",NA,"MOS.D03.001035","MOS.D03.001035","C07","Vector Disease Control International"
"cd978c7b-cb09-419d-8fc3-a0fa387d2b65","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2017-10-30T20:12Z","2017-10-31T12:22Z",NA,"MOS.D03.001039","MOS.D03.001039","D10","Vector Disease Control International"
"a765f548-88d3-4cf2-bd3e-945fe5860437","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2017-10-30T20:12Z","2017-10-31T12:22Z",NA,"MOS.D03.001038","MOS.D03.001038","D09","Vector Disease Control International"
"dd072332-d574-44ef-ba07-c966f243956a","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-10-31T20:29Z","2017-11-01T13:31Z",NA,"MOS.D03.001040","MOS.D03.001040","A01","Vector Disease Control International"
"ad272ddc-52ab-4bf0-ad4a-5df79c1716eb","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2017-11-27T20:05Z","2017-11-28T13:39Z",NA,"MOS.D03.001048","MOS.D03.001048","A09","Vector Disease Control International"
"b306b2ae-11c5-446b-8e11-7e5bc7d6d222","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-11-27T20:54Z","2017-11-28T14:28Z",NA,"MOS.D03.001057","MOS.D03.001057","B05","Vector Disease Control International"
"e21a36d6-7ca2-4f86-8a6c-3e447544f951","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-11-27T20:54Z","2017-11-28T14:28Z",NA,"MOS.D03.001054","MOS.D03.001054","B02","Vector Disease Control International"
"a1b6e98b-e1cb-43d0-9f88-e29f75119733","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-11-27T20:54Z","2017-11-28T14:28Z",NA,"MOS.D03.001056","MOS.D03.001056","B04","Vector Disease Control International"
"b5a79700-a747-452b-b4d3-ff686d9628ea","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-11-27T20:54Z","2017-11-28T14:28Z",NA,"MOS.D03.001053","MOS.D03.001053","B01","Vector Disease Control International"
"42c3a6f2-cfa7-49eb-818c-1ee6c601b21d","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-11-27T20:54Z","2017-11-28T14:28Z",NA,"MOS.D03.001055","MOS.D03.001055","B03","Vector Disease Control International"
"b343aaec-e126-4a18-97c4-71b685c2096a","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2017-11-28T19:14Z","2017-11-29T13:16Z",NA,"MOS.D03.001052","MOS.D03.001052","A12","Vector Disease Control International"
"c045bea5-8aea-427a-8145-2e0d17170a90","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-11-28T19:29Z","2017-11-29T13:31Z",NA,"MOS.D03.001051","MOS.D03.001051","A11","Vector Disease Control International"
"6bc5ca3a-066e-43ff-9aad-7b0262edb605","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2017-11-28T19:45Z","2017-11-29T13:45Z",NA,"MOS.D03.001050","MOS.D03.001050","A10","Vector Disease Control International"
"6b66dbc5-c192-4632-ad16-e0b21c1be021","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2017-11-28T19:53Z","2017-11-29T13:55Z",NA,"MOS.D03.001066","MOS.D03.001066","C01","Vector Disease Control International"
"c689e20a-6ca7-4ffc-9c1f-31f18c2dfaf7","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2017-11-28T19:53Z","2017-11-29T13:55Z",NA,"MOS.D03.001068","MOS.D03.001068","C03","Vector Disease Control International"
"2ee47b4f-2c32-4d1f-9393-4db5e96fef52","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2017-11-28T19:53Z","2017-11-29T13:55Z",NA,"MOS.D03.001067","MOS.D03.001067","C02","Vector Disease Control International"
"eb1e21ea-65ef-47e0-9cb9-a569a9632b3e","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-11-28T20:32Z","2017-11-29T14:39Z",NA,"MOS.D03.001058","MOS.D03.001058","B06","Vector Disease Control International"
"fc7996d6-e644-4dc3-8df0-1aecc2fe482c","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-11-28T20:32Z","2017-11-29T14:39Z",NA,"MOS.D03.001062","MOS.D03.001062","B09","Vector Disease Control International"
"956fbed3-cb43-443b-875b-14198ddf1086","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-11-28T20:32Z","2017-11-29T14:39Z",NA,"MOS.D03.001061","MOS.D03.001061","B08","Vector Disease Control International"
"fc7ed2aa-b66c-4849-a8c0-71ad97d10b64","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-11-28T20:32Z","2017-11-29T14:39Z",NA,"MOS.D03.001065","MOS.D03.001065","B12","Vector Disease Control International"
"12725fff-42eb-4cf0-843a-39a8d6b33d0b","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-11-28T20:32Z","2017-11-29T14:39Z",NA,"MOS.D03.001060","MOS.D03.001060","B07","Vector Disease Control International"
"df62863d-0d1c-4e0a-ac9b-9506da1df828","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-11-28T20:32Z","2017-11-29T14:39Z",NA,"MOS.D03.001064","MOS.D03.001064","B11","Vector Disease Control International"
"b85dca10-0453-4afc-8bda-6af007ccf2d4","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-11-28T20:32Z","2017-11-29T14:39Z",NA,"MOS.D03.001063","MOS.D03.001063","B10","Vector Disease Control International"
"6c35870a-7dea-4f64-aaac-abe5599f5706","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2017-12-12T14:16Z","2017-12-12T20:05Z",NA,"MOS.D03.001071","MOS.D03.001071","C06","Vector Disease Control International"
"fd3488e6-e7ee-4bcc-9691-c566822f8846","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2017-12-12T19:19Z","2017-12-13T13:22Z",NA,"MOS.D03.001069","MOS.D03.001069","C04","Vector Disease Control International"
"996e29ca-457d-4b99-af44-f1ac01f6b774","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2017-12-12T19:43Z","2017-12-13T13:35Z",NA,"MOS.D03.001070","MOS.D03.001070","C05","Vector Disease Control International"
"9ee5d65f-a712-4939-a4f1-930a304f1741","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2017-12-27T18:53Z","2017-12-28T13:41Z",NA,"MOS.D03.001074","MOS.D03.001074","C09","Vector Disease Control International"
"a8e5ea59-da56-4587-b2f6-cdc42955f05a","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2017-12-27T18:53Z","2017-12-28T13:41Z",NA,"MOS.D03.001073","MOS.D03.001073","C08","Vector Disease Control International"
"32e01e4c-8ee6-464b-b906-d03d05a9ebce","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2017-12-27T19:07Z","2017-12-28T13:58Z",NA,"MOS.D03.001072","MOS.D03.001072","C07","Vector Disease Control International"
"843707fe-be41-409f-9199-efaf822beddc","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2017-12-27T20:07Z","2017-12-28T15:22Z",NA,"MOS.D03.001075","MOS.D03.001075","C10","Vector Disease Control International"
"bbc5928b-daec-4369-93e5-9bf58760e902","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2018-01-22T19:55Z","2018-01-23T14:16Z",NA,"MOS.D03.001079","MOS.D03.001079","D02","Vector Disease Control International"
"f39dc188-1d6f-4b7c-97ba-072fc05b0376","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2018-01-22T20:39Z","2018-01-23T14:54Z",NA,"MOS.D03.001078","MOS.D03.001078","D01","Vector Disease Control International"
"c425044f-0c94-4fe3-9777-9da5d8190242","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2018-02-05T20:18Z","2018-02-06T14:06Z",NA,"MOS.D03.001080","MOS.D03.001080","D03","Vector Disease Control International"
"66f27e7b-dfcd-4443-9922-5b6c906f2c5a","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2018-02-05T20:18Z","2018-02-06T14:06Z",NA,"MOS.D03.001081","MOS.D03.001081","D04","Vector Disease Control International"
"4d1ed77b-14af-4e96-9c9b-00477360e95c","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2018-02-06T14:41Z","2018-02-06T20:47Z",NA,"MOS.D03.001082","MOS.D03.001082","D05","Vector Disease Control International"
"730a3175-fbd2-44e4-8a51-092f9b894e38","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2018-02-06T20:47Z","2018-02-07T14:35Z",NA,"MOS.D03.001084","MOS.D03.001084","D07","Vector Disease Control International"
"bcc9dce1-3bb2-4b8e-b566-b25e36e286c7","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2018-02-06T20:47Z","2018-02-07T14:35Z",NA,"MOS.D03.001083","MOS.D03.001083","D06","Vector Disease Control International"
"7369b8fd-d4a6-4646-828e-f0cee5cd119f","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2018-02-19T20:04Z","2018-02-20T13:16Z",NA,"MOS.D03.001087","MOS.D03.001087","D10","Vector Disease Control International"
"ce1cf4b1-d1f2-41b0-acac-6fe8f446125c","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2018-02-19T20:04Z","2018-02-20T13:16Z",NA,"MOS.D03.001088","MOS.D03.001088","D11","Vector Disease Control International"
"4d09b8a5-b503-4416-96ae-3c6255259d6d","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2018-02-20T20:03Z","2018-02-21T13:24Z",NA,"MOS.D03.001085","MOS.D03.001085","D08","Vector Disease Control International"
"53a17013-8466-41f6-bdc1-dab3cac852f1","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2018-02-20T20:03Z","2018-02-21T13:24Z",NA,"MOS.D03.001086","MOS.D03.001086","D09","Vector Disease Control International"
"92587510-e0d3-4212-806f-2f2c7141f04f","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2018-02-20T20:45Z","2018-02-21T14:05Z",NA,"MOS.D03.001091","MOS.D03.001091","E02","Vector Disease Control International"
"534eab6d-0704-427b-b74d-42ea83695a8c","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2018-02-20T20:45Z","2018-02-21T14:05Z",NA,"MOS.D03.001090","MOS.D03.001090","E01","Vector Disease Control International"
"2ed243f0-f162-4751-af75-32020e9c1a61","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2018-02-20T20:59Z","2018-02-21T14:17Z",NA,"MOS.D03.001089","MOS.D03.001089","D12","Vector Disease Control International"
"5f7e6ff0-cea5-42c4-ba95-fb03c8886800","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2018-03-05T20:25Z","2018-03-06T13:29Z",NA,"MOS.D03.001103","MOS.D03.001103","F02","Vector Disease Control International"
"a030970c-f365-4db6-a174-1d3157c8b18b","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2018-03-05T20:25Z","2018-03-06T13:29Z",NA,"MOS.D03.001104","MOS.D03.001104","F03","Vector Disease Control International"
"66c75d21-1b4e-4400-b305-fdf51d9cec3c","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2018-03-20T20:24Z","2018-03-21T13:01Z",NA,"MOS.D03.001106","MOS.D03.001106","F05","Vector Disease Control International"
"8b168b5c-fc49-4462-9751-e305b03ed4b1","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2018-03-20T20:24Z","2018-03-21T13:01Z",NA,"MOS.D03.001105","MOS.D03.001105","F04","Vector Disease Control International"
"a62960ed-927a-4ad0-84d0-53171551bdc7","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2018-03-20T20:24Z","2018-03-21T13:01Z",NA,"MOS.D03.001107","MOS.D03.001107","F06","Vector Disease Control International"
"7ee5e140-fc2f-4e7f-a722-7387cd631851","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2018-03-20T20:24Z","2018-03-21T13:01Z",NA,"MOS.D03.001109","MOS.D03.001109","F08","Vector Disease Control International"
"c3a94de9-0dc8-4950-bc7c-59ec84e5f57f","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2018-03-20T20:24Z","2018-03-21T13:01Z",NA,"MOS.D03.001108","MOS.D03.001108","F07","Vector Disease Control International"
"df51802f-76d7-4775-bcd8-c9e343da7ede","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2018-03-20T21:09Z","2018-03-21T13:48Z",NA,"MOS.D03.001110","MOS.D03.001110","F09","Vector Disease Control International"
"11307f6b-1fcc-4165-a528-98cd043c0995","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2018-04-03T21:49Z","2018-04-04T13:15Z",NA,"MOS.D03.001145","MOS.D03.001145","A07","Vector Disease Control International"
"dc8c5da0-9b5c-403c-a26b-0e73a63040fa","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2018-04-18T21:30Z","2018-04-19T12:50Z",NA,"MOS.D03.001147","MOS.D03.001147","A09","Vector Disease Control International"
"b9deea2f-c707-427f-b529-c53eb0ee68cf","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2018-04-18T21:30Z","2018-04-19T12:50Z",NA,"MOS.D03.001146","MOS.D03.001146","A08","Vector Disease Control International"
"8de24a9b-b193-4256-bad5-e350935890c5","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2018-05-01T20:54Z","2018-05-02T12:07Z",NA,"MOS.D03.001151","MOS.D03.001151","A12","Vector Disease Control International"
"5d749781-e993-429c-9fbc-aef5b80cc291","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2018-05-01T21:09Z","2018-05-02T12:23Z",NA,"MOS.D03.001150","MOS.D03.001150","A11","Vector Disease Control International"
"748601e8-8768-4d6c-a472-d98cdbbc9f4c","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2018-05-01T21:09Z","2018-05-02T12:23Z",NA,"MOS.D03.001149","MOS.D03.001149","A10","Vector Disease Control International"
"d488813a-d59f-42ad-abc6-30dbc64e8266","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2018-05-01T21:47Z","2018-05-02T12:57Z",NA,"MOS.D03.001156","MOS.D03.001156","B05","Vector Disease Control International"
"81457c32-db17-4d10-9a9f-6c98c54cc208","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2018-05-01T22:15Z","2018-05-02T13:20Z",NA,"MOS.D03.001153","MOS.D03.001153","B02","Vector Disease Control International"
"c68a69b5-4401-4413-b74e-2ab46d9931eb","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2018-05-01T22:15Z","2018-05-02T13:20Z",NA,"MOS.D03.001155","MOS.D03.001155","B04","Vector Disease Control International"
"521c73e5-cc23-4971-be2d-50a249f3a8d0","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2018-05-01T22:15Z","2018-05-02T13:20Z",NA,"MOS.D03.001152","MOS.D03.001152","B01","Vector Disease Control International"
"e074558d-5113-44b6-80ba-7480037270ce","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2018-05-01T22:15Z","2018-05-02T13:20Z",NA,"MOS.D03.001154","MOS.D03.001154","B03","Vector Disease Control International"
"37efec50-1334-45e0-9b73-b64dded44257","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2018-05-16T20:16Z","2018-05-17T13:25Z",NA,"MOS.D03.001158","MOS.D03.001158","B07","Vector Disease Control International"
"8e2538ca-851e-4a1f-b386-622caa28bd59","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2018-05-16T21:04Z","2018-05-17T11:57Z",NA,"MOS.D03.001157","MOS.D03.001157","B06","Vector Disease Control International"
"081145b4-a7ea-4707-b239-c9f1f64fbf48","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2018-05-16T21:59Z","2018-05-17T12:55Z",NA,"MOS.D03.001159","MOS.D03.001159","B08","Vector Disease Control International"
"c18fb9af-b25c-4171-89c4-e58a56abfb14","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2018-05-29T20:53Z","2018-05-30T11:53Z",NA,"MOS.D03.001162","MOS.D03.001162","B11","Vector Disease Control International"
"0c2899bc-f803-4994-8a6d-e6f6cff8aacf","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2018-05-29T21:56Z","2018-05-30T12:25Z",NA,"MOS.D03.001161","MOS.D03.001161","B10","Vector Disease Control International"
"66a3a8a7-f795-47c0-9844-e25055ecc690","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2018-05-29T22:04Z","2018-05-30T12:34Z",NA,"MOS.D03.001160","MOS.D03.001160","B09","Vector Disease Control International"
"cf81a3a2-f4c4-462a-a2c5-83849b507a6b","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2018-05-29T23:00Z","2018-05-30T13:30Z",NA,"MOS.D03.001167","MOS.D03.001167","C04","Vector Disease Control International"
