"domainID","siteID","horizontalPosition","verticalPosition","date","wssStaPresMean","wssStaPresMinimum","wssStaPresMaximum","wssStaPresVariance","wssStaPresStdErMean","wssStaPresNumPts","staPresQF","wssCorPres","corPresQF"
"D02","SCBI","000","015","2018-08-02",97.70239,97.55076,97.8607,0.00448,0.00072,8640,0,NA,1
"D02","SCBI","000","015","2018-08-03",97.78902,97.66074,97.92069,0.00363,0.00065,8640,0,NA,1
"D02","SCBI","000","015","2018-08-04",97.93054,97.71073,98.87051,0.05111,0.00249,8259,0,NA,1
"D02","SCBI","000","015","2018-08-05",98.03585,97.89069,98.47059,0.01094,0.00117,8021,0,NA,1
"D02","SCBI","000","015","2018-08-06",97.86774,97.59075,97.98068,0.01265,0.00121,8640,0,NA,1
"D02","SCBI","000","015","2018-08-07",97.50769,97.28081,97.72073,0.01042,0.0011,8640,0,NA,1
"D02","SCBI","000","015","2018-08-08",97.26314,96.98087,97.43078,0.01496,0.00132,8640,0,NA,1
"D02","SCBI","000","015","2018-08-09",97.10775,97.01086,97.27081,0.00306,0.00059,8640,0,NA,1
"D02","SCBI","000","015","2018-08-10",97.22355,97.03085,97.35079,0.00768,0.00094,8640,0,NA,1
"D02","SCBI","000","015","2018-08-11",97.19232,97.07085,97.3108,0.00231,0.00052,8640,0,NA,1
"D02","SCBI","000","015","2018-08-12",97.4498,97.22082,97.74072,0.01246,0.0012,8640,0,NA,1
"D02","SCBI","000","015","2018-08-13",97.45543,97.20083,97.61075,0.01184,0.00117,8640,0,NA,1
"D02","SCBI","000","015","2018-08-14",97.295,97.19083,97.40079,0.00289,0.00058,8640,0,NA,1
"D02","SCBI","000","015","2018-08-15",97.50551,97.3208,97.67073,0.00928,0.00104,8640,0,NA,1
"D02","SCBI","000","015","2018-08-16",97.72609,97.60075,97.8707,0.00413,0.00074,7517,0,NA,1
"D02","SCBI","000","015","2018-08-17",97.65181,97.35079,97.84071,0.01764,0.00143,8640,0,NA,1
"D02","SCBI","000","015","2018-08-18",97.20546,96.91088,97.57075,0.0211,0.00156,8640,0,NA,1
"D02","SCBI","000","015","2018-08-19",97.21349,96.97087,97.42078,0.01622,0.00137,8640,0,NA,1
"D02","SCBI","000","015","2018-08-20",97.61151,97.40079,97.80071,0.00715,0.00101,6939,0,101.76362,1
"D02","SCBI","000","015","2018-08-21",97.34471,96.87089,97.69073,0.06485,0.00274,8640,0,101.40182,0
"D02","SCBI","000","015","2018-08-22",96.90856,96.75091,97.07085,0.00671,0.00088,8639,0,100.95787,0
"D02","SCBI","000","015","2018-08-23",97.55568,97.07085,97.82071,0.04822,0.00236,8640,0,101.69116,0
"D02","SCBI","000","015","2018-08-24",98.05102,97.80071,98.27063,0.01126,0.00114,8640,0,102.19975,0
"D02","SCBI","000","015","2018-08-25",98.17034,97.98068,98.30062,0.00629,0.00085,8640,0,102.30952,0
"D02","SCBI","000","015","2018-08-26",97.94885,97.72073,98.09066,0.0114,0.00115,8639,0,102.04638,0
"D02","SCBI","000","015","2018-08-27",97.84361,97.74072,98.01067,0.00468,0.00074,8639,0,101.89154,0
"D02","SCBI","000","015","2018-08-28",97.80299,97.67073,97.92069,0.00499,0.00078,8189,0,101.87856,1
"D02","SCBI","000","015","2018-08-29",97.66327,97.37079,97.81071,0.01396,0.00127,8640,0,101.71122,1
"D02","SCBI","000","015","2018-08-30",97.66587,97.40079,97.84071,0.01187,0.00117,8640,0,NA,1
"D02","SCBI","000","015","2018-08-31",97.85283,97.73073,97.98068,0.00324,0.00083,4760,1,NA,1
"D02","SCBI","000","015","2018-09-01",NA,NA,NA,NA,NA,0,1,NA,1
"D02","SCBI","000","015","2018-09-02",NA,NA,NA,NA,NA,0,1,NA,1
"D02","SCBI","000","015","2018-09-03",NA,NA,NA,NA,NA,0,1,NA,1
"D02","SCBI","000","015","2018-09-04",NA,NA,NA,NA,NA,0,1,NA,1
"D02","SCBI","000","015","2018-09-05",98.15503,97.98068,98.32061,0.01506,0.00198,3834,1,102.34323,1
"D02","SCBI","000","015","2018-09-06",98.00548,97.77072,98.12065,0.0111,0.00114,8553,0,101.93506,1
"D02","SCBI","000","015","2018-09-07",97.88475,97.63075,98.02067,0.01313,0.00123,8640,0,101.95231,0
"D02","SCBI","000","015","2018-09-08",97.67457,97.56075,97.80071,0.00491,0.00075,8640,0,101.80905,0
"D02","SCBI","000","015","2018-09-09",97.62312,97.46077,97.76072,0.00651,0.00087,8640,0,101.83119,0
"D02","SCBI","000","015","2018-09-10",97.53226,97.38079,97.72073,0.00786,0.00095,8631,0,101.68958,0
"D02","SCBI","000","015","2018-09-11",97.71592,97.43078,97.94069,0.0257,0.00172,8640,0,101.85473,0
"D02","SCBI","000","015","2018-09-12",98.04442,97.91069,98.20064,0.00536,0.00081,8271,0,102.17843,0
"D02","SCBI","000","015","2018-09-13",98.06231,97.92069,98.20064,0.00415,7e-04,8412,0,102.15658,0
"D02","SCBI","000","015","2018-09-14",97.9085,97.80071,98.01067,0.00283,0.00057,8640,0,101.99698,0
"D02","SCBI","000","015","2018-09-15",97.91697,97.81071,98.02067,0.00284,0.00057,8640,0,102.01231,0
"D02","SCBI","000","015","2018-09-16",97.95906,97.84071,98.08066,0.00414,0.00069,8640,0,102.0656,0
"D02","SCBI","000","015","2018-09-17",97.42101,96.90088,97.91069,0.11318,0.00362,8640,0,101.48175,0
"D02","SCBI","000","015","2018-09-18",96.83966,96.69092,97.02086,0.00528,0.00078,8640,0,100.86949,0
"D02","SCBI","000","015","2018-09-19",97.21154,97.02086,97.43078,0.01445,0.00129,8640,0,101.2593,0
"D02","SCBI","000","015","2018-09-20",97.79799,97.43078,98.04067,0.02566,0.00172,8640,0,101.88131,0
"D02","SCBI","000","015","2018-09-21",97.85104,97.41079,98.04067,0.03694,0.00207,8640,0,101.95139,0
"D02","SCBI","000","015","2018-09-22",97.75151,97.45078,98.00067,0.03642,0.00205,8640,0,101.85453,0
"D02","SCBI","000","015","2018-09-23",98.0285,97.92069,98.12065,0.00159,0.00043,8640,0,102.24526,0
"D02","SCBI","000","015","2018-09-24",98.32665,98.07066,98.52058,0.01486,0.00131,8640,0,102.52858,0
"D02","SCBI","000","015","2018-09-25",98.1562,97.77072,98.45059,0.03394,0.00198,8638,0,102.30572,0
"D02","SCBI","000","015","2018-09-26",97.44978,97.02086,97.83071,0.04197,0.0022,8640,0,101.52266,0
"D02","SCBI","000","015","2018-09-27",97.67844,97.35079,97.94069,0.02557,0.00172,8640,0,101.85074,0
"D02","SCBI","000","015","2018-09-28",97.55891,97.23082,97.77072,0.02489,0.0017,8640,0,101.73285,0
"D02","SCBI","000","015","2018-09-29",98.04343,97.77072,98.25063,0.01901,0.00148,8640,0,102.19666,0
"D02","SCBI","000","015","2018-09-30",98.37201,98.21063,98.55057,0.00984,0.00107,8640,0,102.56006,0
"D02","SCBI","000","015","2018-10-01",98.27187,98.11065,98.4106,0.0073,0.00092,8640,0,102.39889,0
"D02","SCBI","000","015","2018-10-02",97.92655,97.58075,98.18064,0.03395,0.00198,8640,0,102.01468,0
"D02","SCBI","000","015","2018-10-03",97.61944,97.55076,97.74072,0.00269,0.00057,8305,0,101.67652,0
"D02","SCBI","000","015","2018-10-04",97.50124,97.30081,97.67073,0.01158,0.00116,8640,0,101.54651,0
"D02","SCBI","000","015","2018-10-05",97.67593,97.37079,97.91069,0.02828,0.00181,8640,0,101.78082,0
"D02","SCBI","000","015","2018-10-06",97.87584,97.76072,98.00067,0.00444,0.00072,8640,0,102.01555,0
"D02","SCBI","000","015","2018-10-07",98.02504,97.8607,98.18064,0.00911,0.00103,8640,0,102.10377,0
"D02","SCBI","000","015","2018-10-08",98.34057,98.11065,98.52058,0.01053,0.00111,8477,0,102.41898,0
"D02","SCBI","000","015","2018-10-09",98.36415,98.07066,98.51058,0.01776,0.00143,8640,0,102.46311,0
"D02","SCBI","000","015","2018-10-10",97.69662,97.16083,98.10065,0.07399,0.00293,8640,0,101.77128,0
"D02","SCBI","000","015","2018-10-11",96.58522,96.03104,97.16083,0.0951,0.00332,8640,0,100.6229,0
"D02","SCBI","000","015","2018-10-12",96.55891,96.06103,96.88089,0.06424,0.00273,8640,0,100.72561,0
"D02","SCBI","000","015","2018-10-13",97.05523,96.66093,97.64074,0.07643,0.00297,8640,0,101.30791,0
"D02","SCBI","000","015","2018-10-14",97.92183,97.63075,98.17064,0.01482,0.00131,8640,0,102.23228,0
"D02","SCBI","000","015","2018-10-15",97.58823,97.24081,97.94069,0.04184,0.0022,8640,0,101.78444,0
"D02","SCBI","000","015","2018-10-16",97.75883,97.27081,98.07066,0.04462,0.00227,8640,0,101.98075,0
"D02","SCBI","000","015","2018-10-17",97.58118,97.44078,97.75072,0.00418,7e-04,8640,0,101.81406,0
"D02","SCBI","000","015","2018-10-18",98.43019,97.75072,98.78053,0.08406,0.00312,8640,0,102.7496,0
"D02","SCBI","000","015","2018-10-19",98.20603,97.3408,98.62056,0.16805,0.00441,8640,0,102.51583,0
"D02","SCBI","000","015","2018-10-20",96.72273,96.29099,97.36079,0.07746,0.00299,8640,0,100.8873,0
"D02","SCBI","000","015","2018-10-21",97.33633,96.34098,98.06066,0.29837,0.00588,8640,0,101.64644,0
"D02","SCBI","000","015","2018-10-22",98.15179,98.05067,98.28062,0.00335,0.00075,5890,1,102.56132,1
"D02","SCBI","000","015","2018-10-23",NA,NA,NA,NA,NA,0,1,NA,1
"D02","SCBI","000","015","2018-10-24",NA,NA,NA,NA,NA,0,1,NA,1
"D02","SCBI","000","015","2018-10-25",NA,NA,NA,NA,NA,0,1,NA,1
"D02","SCBI","000","015","2018-10-26",NA,NA,NA,NA,NA,0,1,NA,1
"D02","SCBI","000","015","2018-10-27",NA,NA,NA,NA,NA,0,1,NA,1
"D02","SCBI","000","015","2018-10-28",NA,NA,NA,NA,NA,0,1,NA,1
"D02","SCBI","000","015","2018-10-29",97.33072,97.03085,97.48853,0.0162,0.00253,2523,1,NA,1
"D02","SCBI","000","015","2018-10-30",97.73692,97.47853,97.95857,0.0163,0.00137,8640,0,NA,1
"D02","SCBI","000","015","2018-10-31",97.49544,97.1285,97.79855,0.04802,0.00236,8640,0,NA,1
"D02","SCBI","000","015","2018-11-01",96.93334,96.55846,97.19851,0.03257,0.00194,8640,0,NA,1
"D02","SCBI","000","015","2018-11-02",96.30332,96.07842,96.56846,0.01146,0.00115,8640,0,NA,1
"D02","SCBI","000","015","2018-11-03",97.02505,96.19843,98.26859,0.4357,0.0071,8640,0,NA,1
"D02","SCBI","000","015","2018-11-04",98.70576,98.26859,99.01865,0.03375,0.00198,8640,0,NA,1
"D02","SCBI","000","015","2018-11-05",98.08744,97.66855,98.55861,0.07608,0.00297,8640,0,NA,1
"D02","SCBI","000","015","2018-11-06",97.077,96.62847,97.73855,0.11029,0.00357,8640,0,NA,1
"D02","SCBI","000","015","2018-11-07",97.461,96.95849,97.72855,0.0436,0.00225,8640,0,NA,1
"D02","SCBI","000","015","2018-11-08",98.03477,97.69855,98.30859,0.03259,0.00194,8640,0,NA,1
"D02","SCBI","000","015","2018-11-09",97.85789,96.9985,98.3186,0.19009,0.00469,8640,0,NA,1
"D02","SCBI","000","015","2018-11-10",97.51923,96.95849,98.26859,0.17208,0.00446,8640,0,NA,1
"D02","SCBI","000","015","2018-11-11",98.50412,98.25859,98.72862,0.01442,0.00129,8640,0,NA,1
"D02","SCBI","000","015","2018-11-12",98.37706,98.18858,98.53861,0.00836,0.00098,8640,0,NA,1
"D02","SCBI","000","015","2018-11-13",97.62487,97.26851,98.20859,0.06224,0.00268,8640,0,NA,1
"D02","SCBI","000","015","2018-11-14",98.49265,97.86856,98.87864,0.09794,0.00337,8640,0,103.22569,1
"D02","SCBI","000","015","2018-11-15",98.33434,96.90849,98.96865,0.39647,0.00677,8640,0,102.80837,0
"D02","SCBI","000","015","2018-11-16",96.77852,96.43845,97.26851,0.05833,0.0026,8640,0,101.14649,0
"D02","SCBI","000","015","2018-11-17",97.90812,97.25851,98.26859,0.08588,0.00315,8640,0,102.30285,0
"D02","SCBI","000","015","2018-11-18",98.21224,97.87856,98.3586,0.02641,0.00175,8640,0,102.62896,0
"D02","SCBI","000","015","2018-11-19",97.56839,97.0885,97.87856,0.05297,0.00248,8640,0,101.88958,0
"D02","SCBI","000","015","2018-11-20",97.19836,96.93849,97.72855,0.04738,0.00234,8640,0,101.50111,0
"D02","SCBI","000","015","2018-11-21",97.73438,97.56854,97.99857,0.00657,0.00087,8640,0,102.11127,0
"D02","SCBI","000","015","2018-11-22",98.49004,97.98857,98.92864,0.09242,0.00327,8640,0,102.97157,0
"D02","SCBI","000","015","2018-11-23",98.85107,98.4386,99.09865,0.04093,0.00218,8640,0,103.38939,0
"D02","SCBI","000","015","2018-11-24",97.4469,96.43845,98.45861,0.38416,0.00667,8640,0,101.88548,0
"D02","SCBI","000","015","2018-11-25",96.83496,96.45845,97.0885,0.0455,0.00229,8640,0,101.11966,0
"D02","SCBI","000","015","2018-11-26",96.25593,95.49838,97.0285,0.23529,0.00522,8640,0,100.505,0
"D02","SCBI","000","015","2018-11-27",96.16566,95.96842,96.38845,0.0121,0.00118,8640,0,100.49661,0
"D02","SCBI","000","015","2018-11-28",96.57031,96.20844,97.1585,0.0791,0.00303,8640,0,100.9778,0
"D02","SCBI","000","015","2018-11-29",97.43492,97.14851,97.74855,0.02569,0.00172,8640,0,101.89024,0
"D02","SCBI","000","015","2018-11-30",97.32659,97.17851,97.52854,0.00507,0.00077,8640,0,101.71082,0
"D02","SCBI","000","015","2018-12-01",97.65625,97.29851,97.86856,0.02051,0.00154,8640,0,102.04608,0
"D02","SCBI","000","015","2018-12-02",96.54509,95.93841,97.35852,0.17188,0.00446,8640,0,100.81937,0
"D02","SCBI","000","015","2018-12-03",96.3925,96.07842,96.88849,0.04921,0.00239,8640,0,100.60178,0
"D02","SCBI","000","015","2018-12-04",97.21833,96.81848,97.52854,0.05685,0.00257,8640,0,101.57984,0
"D02","SCBI","000","015","2018-12-05",97.49828,97.39853,97.74855,0.00461,0.00073,8639,0,101.93702,0
"D02","SCBI","000","015","2018-12-06",98.03793,97.74855,98.28859,0.0165,0.00138,8640,0,102.48135,0
"D02","SCBI","000","015","2018-12-07",98.37058,97.93856,98.73863,0.08086,0.00306,8640,0,102.81875,0
"D02","SCBI","000","015","2018-12-08",98.82215,98.62862,99.09865,0.01525,0.00133,8640,0,103.35865,0
"D02","SCBI","000","015","2018-12-09",98.60474,97.95857,99.06865,0.11789,0.00369,8640,0,103.13544,0
"D02","SCBI","000","015","2018-12-10",97.72969,97.58854,97.95857,0.00976,0.00106,8640,0,102.21912,0
"D02","SCBI","000","015","2018-12-11",97.65767,97.27852,97.88856,0.04986,0.00247,8187,0,102.12269,0
"D02","SCBI","000","015","2018-12-12",97.62025,97.30852,97.92857,0.0289,0.00183,8640,0,102.03789,0
"D02","SCBI","000","015","2018-12-13",97.94535,97.62854,98.3786,0.05831,0.0026,8640,0,102.33932,0
"D02","SCBI","000","015","2018-12-14",98.4094,98.20859,98.57861,0.01123,0.00114,8640,0,102.83353,0
"D02","SCBI","000","015","2018-12-15",97.62798,97.20851,98.20859,0.07953,0.00303,8640,0,101.98969,0
"D02","SCBI","000","015","2018-12-16",96.99667,96.80848,97.22851,0.00893,0.00102,8640,0,101.30975,0
"D02","SCBI","000","015","2018-12-17",96.96488,96.75847,97.10851,0.00987,0.00107,8640,0,101.27201,0
"D02","SCBI","000","015","2018-12-18",97.54263,97.0985,97.84856,0.05835,0.0026,8640,0,101.93554,0
"D02","SCBI","000","015","2018-12-19",97.68643,97.38853,97.87856,0.02825,0.00181,8640,0,102.09442,0
"D02","SCBI","000","015","2018-12-20",97.21579,96.36844,97.51853,0.09123,0.00325,8640,0,101.58453,0
"D02","SCBI","000","015","2018-12-21",95.17901,94.5083,96.37845,0.23419,0.00521,8640,0,99.3479,0
"D02","SCBI","000","015","2018-12-22",96.05589,94.67832,97.35852,0.68085,0.00888,8640,0,100.32021,0
"D02","SCBI","000","015","2018-12-23",97.64401,97.35852,97.90856,0.01988,0.00152,8640,0,102.03603,0
"D02","SCBI","000","015","2018-12-24",97.6828,97.38853,97.99857,0.03426,0.00199,8640,0,102.06591,0
"D02","SCBI","000","015","2018-12-25",98.2477,97.90856,98.49861,0.02787,0.0018,8640,0,102.70508,0
"D02","SCBI","000","015","2018-12-26",98.76447,98.4286,99.05865,0.02891,0.00183,8640,0,103.23297,0
"D02","SCBI","000","015","2018-12-27",98.89281,98.59862,99.09865,0.01572,0.00135,8640,0,103.3378,0
"D02","SCBI","000","015","2018-12-28",97.65471,96.75847,98.64862,0.30093,0.0059,8640,0,101.97482,0
"D02","SCBI","000","015","2018-12-29",97.4672,96.95849,98.05857,0.11915,0.00371,8640,0,101.7413,0
"D02","SCBI","000","015","2018-12-30",97.91335,97.70855,98.07857,0.01047,0.0011,8640,0,102.31363,0
"D02","SCBI","000","015","2018-12-31",97.82855,97.0785,98.14858,0.08456,0.00313,8640,0,102.21022,0
"D02","SCBI","000","015","2019-01-01",97.01865,96.37845,97.88856,0.18664,0.00465,8640,0,101.22784,0
"D02","SCBI","000","015","2019-01-02",97.99369,97.63854,98.28859,0.02839,0.00181,8640,0,102.35689,0
"D02","SCBI","000","015","2019-01-03",97.26315,96.9685,97.66855,0.02707,0.00177,8640,0,101.58636,0
"D02","SCBI","000","015","2019-01-04",97.21707,96.52846,97.52854,0.08054,0.00305,8640,0,101.57186,0
"D02","SCBI","000","015","2019-01-05",96.06701,95.61839,96.68847,0.08432,0.00312,8640,0,100.32319,0
"D02","SCBI","000","015","2019-01-06",97.26442,96.68847,98.07857,0.1462,0.00411,8640,0,101.56754,0
"D02","SCBI","000","015","2019-01-07",98.44267,98.04857,98.79863,0.03971,0.00214,8640,0,102.89838,0
"D02","SCBI","000","015","2019-01-08",97.25719,96.23844,98.11858,0.26651,0.00555,8640,0,101.56831,0
"D02","SCBI","000","015","2019-01-09",96.59201,96.12843,96.97849,0.03137,0.00191,8640,0,100.90008,0
"D02","SCBI","000","015","2019-01-10",97.25381,96.92849,97.75855,0.05889,0.00261,8640,0,101.72084,0
"D02","SCBI","000","015","2019-01-11",98.15348,97.75855,98.50861,0.05518,0.00253,8640,0,102.6703,0
"D02","SCBI","000","015","2019-01-12",98.68991,98.49861,98.86863,0.00544,0.00079,8640,0,103.2264,0
"D02","SCBI","000","015","2019-01-13",98.29371,97.97857,98.69862,0.04123,0.00224,8244,0,102.81234,0
"D02","SCBI","000","015","2019-01-14",98.04724,97.86856,98.18858,0.00687,0.00089,8640,0,102.55537,0
"D02","SCBI","000","015","2019-01-15",97.86034,97.75855,98.03858,0.00468,0.00074,8640,0,102.34362,0
"D02","SCBI","000","015","2019-01-16",97.70231,97.48853,98.03858,0.01407,0.00128,8640,0,102.173,0
"D02","SCBI","000","015","2019-01-17",98.13475,97.78856,98.33859,0.02224,0.0016,8640,0,102.5944,0
"D02","SCBI","000","015","2019-01-18",97.54339,97.33852,97.81856,0.01564,0.00135,8640,0,101.95715,0
"D02","SCBI","000","015","2019-01-19",97.57733,96.62847,97.91856,0.12627,0.00382,8640,0,101.9919,0
"D02","SCBI","000","015","2019-01-20",95.95699,95.08835,96.87848,0.25439,0.00543,8640,0,100.32768,0
"D02","SCBI","000","015","2019-01-21",97.88231,96.86848,98.80863,0.28564,0.00575,8640,0,102.51558,0
"D02","SCBI","000","015","2019-01-22",99.14925,98.76863,99.48868,0.03736,0.00208,8640,0,103.80627,0
"D02","SCBI","000","015","2019-01-23",98.04418,96.97849,98.97864,0.31744,0.00606,8640,0,102.48428,0
"D02","SCBI","000","015","2019-01-24",96.14273,95.55839,97.0285,0.22615,0.00513,8581,0,100.3849,0
"D02","SCBI","000","015","2019-01-25",97.23208,96.63847,97.74855,0.08924,0.00321,8640,0,101.65605,0
"D02","SCBI","000","015","2019-01-26",97.83431,97.64855,97.96857,0.00936,0.00104,8640,0,102.32267,0
"D02","SCBI","000","015","2019-01-27",97.41972,97.0585,97.83856,0.05998,0.00263,8640,0,101.827,0
"D02","SCBI","000","015","2019-01-28",97.31358,97.0285,97.56854,0.01933,0.0015,8640,0,101.75577,0
"D02","SCBI","000","015","2019-01-29",96.76061,96.51846,97.0985,0.03069,0.00188,8646,0,101.18129,0
"D02","SCBI","000","015","2019-01-30",97.06932,96.69847,97.83856,0.06572,0.00276,8640,0,101.61464,0
"D02","SCBI","000","015","2019-01-31",98.27433,97.83856,98.59862,0.0413,0.00219,8640,0,102.96674,0
"D02","SCBI","000","015","2019-02-01",98.34089,98.12858,98.46861,0.0083,0.00098,8640,0,102.96624,0
"D02","SCBI","000","015","2019-02-02",98.21793,97.76855,98.50861,0.05817,0.00262,8462,0,102.75774,0
"D02","SCBI","000","015","2019-02-03",97.68735,97.45853,97.82855,0.0107,0.00111,8640,0,102.02404,0
"D02","SCBI","000","015","2019-02-04",97.50896,97.26851,97.65854,0.01248,0.0012,8640,0,101.81419,0
"D02","SCBI","000","015","2019-02-05",97.30526,97.0985,97.55854,0.01371,0.00126,8589,0,101.51943,0
"D02","SCBI","000","015","2019-02-06",97.55384,97.14851,97.74855,0.03546,0.00203,8640,0,101.8061,0
"D02","SCBI","000","015","2019-02-07",97.32287,97.1285,97.56854,0.01247,0.0012,8640,0,101.58484,0
"D02","SCBI","000","015","2019-02-08",97.33506,96.92849,98.20859,0.13358,0.00393,8640,0,101.592,0
"D02","SCBI","000","015","2019-02-09",99.14665,98.20859,99.6987,0.20298,0.00485,8640,0,103.69084,0
"D02","SCBI","000","015","2019-02-10",99.25129,98.56861,99.65869,0.11549,0.00366,8640,0,103.81966,0
"D02","SCBI","000","015","2019-02-11",98.08256,97.86856,98.56861,0.03495,0.00201,8640,0,102.54704,0
"D02","SCBI","000","015","2019-02-12",97.628,96.55846,98.14858,0.23901,0.00526,8640,0,102.05843,0
"D02","SCBI","000","015","2019-02-13",96.50643,96.08842,96.95849,0.04963,0.0024,8640,0,100.85515,0
"D02","SCBI","000","015","2019-02-14",97.31887,96.95849,97.63854,0.04095,0.00218,8640,0,101.69714,0
"D02","SCBI","000","015","2019-02-15",96.50055,96.13843,97.0785,0.05865,0.00261,8640,0,100.72545,0
"D02","SCBI","000","015","2019-02-16",96.85428,96.37845,97.1585,0.03383,0.00198,8640,0,101.18825,0
"D02","SCBI","000","015","2019-02-17",97.36528,96.73847,97.72855,0.03292,0.00195,8640,0,101.81649,0
"D02","SCBI","000","015","2019-02-18",97.03047,96.30844,98.13858,0.22677,0.00512,8640,0,101.3947,0
"D02","SCBI","000","015","2019-02-19",98.90532,98.13858,99.29867,0.10852,0.00354,8640,0,103.40382,0
"D02","SCBI","000","015","2019-02-20",98.66731,97.78856,99.17866,0.13624,0.00397,8640,0,103.17191,0
"D02","SCBI","000","015","2019-02-21",97.37777,97.0885,97.81856,0.02997,0.00186,8640,0,101.74448,0
"D02","SCBI","000","015","2019-02-22",98.29345,97.74855,98.65862,0.07205,0.00289,8640,0,102.70039,0
"D02","SCBI","000","015","2019-02-23",98.45972,97.92857,98.71863,0.05569,0.00254,8640,0,102.90211,0
"D02","SCBI","000","015","2019-02-24",96.62314,95.40837,97.98857,0.69159,0.00955,7587,0,100.95197,1
"D02","SCBI","000","015","2019-02-25",NA,NA,NA,NA,NA,0,1,NA,1
"D02","SCBI","000","015","2019-02-26",98.394,98.14858,98.61861,0.02142,0.00198,5481,1,102.78487,1
"D02","SCBI","000","015","2019-02-27",98.12314,97.23851,98.51861,0.17132,0.00445,8640,0,102.57154,0
"D02","SCBI","000","015","2019-02-28",97.448,96.97849,97.82855,0.07895,0.00302,8640,0,101.8275,0
"D02","SCBI","000","015","2019-03-01",97.83291,97.69855,98.00857,0.00685,0.00089,8640,0,102.27456,0
"D02","SCBI","000","015","2019-03-02",97.51374,97.35852,97.73855,0.00737,0.00092,8640,0,101.91652,0
"D02","SCBI","000","015","2019-03-03",97.49732,96.78848,97.77855,0.10103,0.00342,8640,0,101.89716,0
"D02","SCBI","000","015","2019-03-04",96.87079,96.50845,97.30852,0.06124,0.00266,8640,0,101.27465,0
"D02","SCBI","000","015","2019-03-05",97.36956,96.9685,97.53854,0.03251,0.00195,8521,0,101.83795,0
"D02","SCBI","000","015","2019-03-06",97.79882,97.27852,98.06858,0.05089,0.00243,8640,0,102.33674,0
"D02","SCBI","000","015","2019-03-07",98.16782,98.05857,98.29859,0.00432,0.00071,8640,0,102.67381,0
"D02","SCBI","000","015","2019-03-08",98.23324,97.85856,98.4086,0.03376,0.00198,8640,0,102.71576,0
"D02","SCBI","000","015","2019-03-09",98.037,97.83856,98.26859,0.01838,0.00146,8640,0,102.49825,0
"D02","SCBI","000","015","2019-03-10",97.30017,96.79848,97.99857,0.12143,0.00375,8640,0,101.62046,0
"D02","SCBI","000","015","2019-03-11",97.65236,97.0685,97.96857,0.04494,0.00228,8640,0,101.91735,0
"D02","SCBI","000","015","2019-03-12",98.08495,97.81856,98.3186,0.02145,0.00158,8640,0,102.45525,0
"D02","SCBI","000","015","2019-03-13",98.18905,97.87856,98.3586,0.02341,0.00165,8640,0,102.55505,0
"D02","SCBI","000","015","2019-03-14",97.63834,97.14851,98.00857,0.07285,0.0029,8634,0,101.86894,0
"D02","SCBI","000","015","2019-03-15",96.77411,96.37845,97.24852,0.04473,0.00228,8640,0,100.87633,0
"D02","SCBI","000","015","2019-03-16",97.46385,96.64847,97.84856,0.09119,0.00325,8640,0,101.7548,0
"D02","SCBI","000","015","2019-03-17",97.96717,97.65854,98.16858,0.02149,0.00158,8640,0,102.36256,0
"D02","SCBI","000","015","2019-03-18",98.03577,97.79855,98.30859,0.01279,0.00122,8640,0,102.42681,0
"D02","SCBI","000","015","2019-03-19",98.57812,98.30859,98.81863,0.01626,0.00137,8640,0,103.01352,0
"D02","SCBI","000","015","2019-03-20",98.32364,97.85856,98.54861,0.04502,0.00228,8640,0,102.71235,0
"D02","SCBI","000","015","2019-03-21",97.20402,96.29844,97.93856,0.25621,0.00545,8640,0,101.54705,0
"D02","SCBI","000","015","2019-03-22",96.21152,95.99842,96.70847,0.01928,0.00149,8640,0,100.49579,0
"D02","SCBI","000","015","2019-03-23",97.41693,96.68847,98.04857,0.16581,0.00438,8640,0,101.77565,0
"D02","SCBI","000","015","2019-03-24",98.00785,97.52854,98.25859,0.05736,0.00258,8640,0,102.32867,0
"D02","SCBI","000","015","2019-03-25",97.43454,97.26851,97.65854,0.00987,0.00107,8630,0,101.69368,0
"D02","SCBI","000","015","2019-03-26",97.96449,97.39853,98.3486,0.09528,0.00332,8640,0,102.35134,0
"D02","SCBI","000","015","2019-03-27",98.66539,98.33859,98.94864,0.02662,0.00176,8640,0,103.09295,0
"D02","SCBI","000","015","2019-03-28",98.35186,97.82855,98.64862,0.07054,0.00286,8640,0,102.70236,0
"D02","SCBI","000","015","2019-03-29",97.72463,97.55854,97.96857,0.01342,0.00125,8640,0,101.94765,0
"D02","SCBI","000","015","2019-03-30",97.24064,96.61846,97.63854,0.0889,0.00321,8640,0,101.40324,0
"D02","SCBI","000","015","2019-03-31",96.67634,96.11843,97.43852,0.13936,0.00402,8640,0,100.86998,0
"D02","SCBI","000","015","2019-04-01",98.09877,97.42853,98.4386,0.06133,0.00266,8640,0,102.52356,0
"D02","SCBI","000","015","2019-04-02",98.13103,97.61854,98.3786,0.05719,0.00257,8640,0,102.53337,0
"D02","SCBI","000","015","2019-04-03",97.75067,97.54853,98.03858,0.01872,0.00147,8640,0,102.047,0
"D02","SCBI","000","015","2019-04-04",98.47393,98.03858,98.74863,0.03014,0.00187,8640,0,102.75715,0
"D02","SCBI","000","015","2019-04-05",98.27597,97.98857,98.46861,0.02124,0.00157,8640,0,102.61288,0
