"domainID","siteID","horizontalPosition","verticalPosition","date","wssShortRadMean","wssShortRadMinimum","wssShortRadMaximum","wssShortRadVariance","wssShortRadStdErMean","wssShortRadNumPts","shortRadQF"
"D01","HARV","000","060","2019-01-27",56.32,-1.59,786.16,11221.63,0.36,86400,0
"D01","HARV","000","060","2019-01-28",85.79,-1.5,579.85,21533.2,0.52,78832,0
"D01","HARV","000","060","2019-01-29",29.72,-1.59,221.61,2262.17,0.16,86460,0
"D01","HARV","000","060","2019-01-30",133.89,-0.9,562.28,41884.27,0.7,86400,0
"D01","HARV","000","060","2019-01-31",140.8,-1.47,565.25,42582.91,0.7,86400,0
"D01","HARV","000","060","2019-02-01",120.65,-1.67,586.51,32494.17,0.61,86400,0
"D01","HARV","000","060","2019-02-02",107.6,-1.51,799.95,27547.95,0.56,86400,0
"D01","HARV","000","060","2019-02-03",56.84,-1.56,429.23,9084.01,0.32,86400,0
"D01","HARV","000","060","2019-02-04",129.98,-1.76,542.52,36338.6,0.65,86400,0
"D01","HARV","000","060","2019-02-05",123.75,-1.74,584.11,38462.71,0.67,86400,0
"D01","HARV","000","060","2019-02-06",119.46,-1.93,604.39,34032.76,0.63,86400,0
"D01","HARV","000","060","2019-02-07",36.49,-1.28,213.87,3236.57,0.19,86400,0
"D01","HARV","000","060","2019-02-08",51.62,-1.65,766.44,13904.12,0.4,86400,0
"D01","HARV","000","060","2019-02-09",157.55,-1.68,611.82,51150.45,0.77,86400,0
"D01","HARV","000","060","2019-02-10",144.11,-1.65,686.01,44853.28,0.72,86400,0
"D01","HARV","000","060","2019-02-11",131.49,-1.44,603.54,39475.82,0.68,86400,0
"D01","HARV","000","060","2019-02-12",29.1,-1.47,189.44,2218.95,0.16,86399,0
"D01","HARV","000","060","2019-02-13",67.38,-1.44,1022.09,18498.24,0.46,86221,0
"D01","HARV","000","060","2019-02-14",107.43,-2.57,902.65,29525.17,0.58,86400,0
"D01","HARV","000","060","2019-02-15",31.49,-1.73,385.97,3117.93,0.2,78576,0
"D01","HARV","000","060","2019-02-16",164.29,-1.57,831.12,58820.34,0.83,86400,0
"D01","HARV","000","060","2019-02-17",173.2,-1.57,759.54,59913.02,0.83,86400,0
"D01","HARV","000","060","2019-02-18",36.72,-1.39,198.99,2756.82,0.18,86400,0
"D01","HARV","000","060","2019-02-19",175.9,-1.68,795.59,61288.18,0.84,86393,0
"D01","HARV","000","060","2019-02-20",71.64,-1.48,360.34,10434.41,0.35,86400,0
"D01","HARV","000","060","2019-02-21",103.03,-1.48,970.43,28737.67,0.58,86400,0
"D01","HARV","000","060","2019-02-22",136.18,-1.51,864.28,44054.61,0.71,86400,0
"D01","HARV","000","060","2019-02-23",125.25,-1.53,544.73,31516.48,0.6,86460,0
"D01","HARV","000","060","2019-02-24",25.19,-1.44,205.11,1614.96,0.14,86400,0
"D01","HARV","000","060","2019-02-25",85.23,-1.42,791.98,17824.08,0.45,86400,0
"D01","HARV","000","060","2019-02-26",196.81,-1.54,712.44,71217.72,0.91,86400,0
"D01","HARV","000","060","2019-02-27",116.27,-1.74,709.22,26616.16,0.56,86400,0
"D01","HARV","000","060","2019-02-28",172.55,-1.64,1032.81,65455.15,0.87,86400,0
"D01","HARV","000","060","2019-03-01",182.49,-1.6,787.81,69425.7,0.9,86400,0
"D01","HARV","000","060","2019-03-02",72.66,-1.42,492.06,13035.55,0.39,86400,0
"D01","HARV","000","060","2019-03-03",137.8,-1.56,954.49,42423.85,0.7,86400,0
"D01","HARV","000","060","2019-03-04",85.23,-1.51,1099.13,23403.99,0.52,86400,0
"D01","HARV","000","060","2019-03-05",203.73,-1.73,946.9,76999.47,0.94,86400,0
"D01","HARV","000","060","2019-03-06",184.3,-1.7,1029.02,72821.14,0.92,86400,0
"D01","HARV","000","060","2019-03-07",153.19,-1.79,973.8,54471.18,0.81,83098,0
"D01","HARV","000","060","2019-03-08",195.28,-1.73,824.45,67096.35,0.88,86400,0
"D01","HARV","000","060","2019-03-09",222.79,-1.96,778.18,84959.15,0.99,86400,0
"D01","HARV","000","060","2019-03-10",28.71,-1.76,229.1,1912.76,0.15,86400,0
"D01","HARV","000","060","2019-03-11",166.36,-1.62,946.23,70014.14,0.9,86400,0
"D01","HARV","000","060","2019-03-12",136.27,-1.62,1078.03,39409.04,0.68,86400,0
"D01","HARV","000","060","2019-03-13",175.34,-1.74,858.07,63637.61,0.86,86400,0
"D01","HARV","000","060","2019-03-14",137.32,-1.24,950.42,37006.65,0.65,86400,0
"D01","HARV","000","060","2019-03-15",93.7,-1.41,984.61,23774.84,0.52,86400,0
"D01","HARV","000","060","2019-03-16",166.78,-1.93,1147.04,66989.36,0.88,86400,0
"D01","HARV","000","060","2019-03-17",190.13,-1.64,1160.13,75515.84,0.93,86400,0
"D01","HARV","000","060","2019-03-18",245.68,-1.68,889.23,100129.56,1.08,86400,0
"D01","HARV","000","060","2019-03-19",201.9,-1.76,1095.91,81868.76,0.97,86318,0
"D01","HARV","000","060","2019-03-20",237.74,-1.85,808.4,92929.66,1.04,86400,0
"D01","HARV","000","060","2019-03-21",81.43,-1.96,917.87,13218.59,0.39,86400,0
"D01","HARV","000","060","2019-03-22",51.84,-1.03,384.72,5713.1,0.26,86400,0
"D01","HARV","000","060","2019-03-23",214.84,-1.65,1001.59,76123.87,0.94,86400,0
"D01","HARV","000","060","2019-03-24",212.76,-1.85,1099.33,80254.43,0.96,86400,0
"D01","HARV","000","060","2019-03-25",222.8,-1.89,868.51,95429.28,1.07,83333,0
"D01","HARV","000","060","2019-03-26",266.91,-1.8,871.18,109647.43,1.13,85699,0
"D01","HARV","000","060","2019-03-27",260.18,-2,856.88,102757.37,1.09,86400,0
"D01","HARV","000","060","2019-03-28",239.65,-1.73,864.63,96545.75,1.06,86400,0
"D01","HARV","000","060","2019-03-29",66.72,-1.6,387.29,8811.81,0.32,86400,0
"D01","HARV","000","060","2019-03-30",128.96,-1.64,1018.84,36944.6,0.65,86400,0
"D01","HARV","000","060","2019-03-31",48.08,-1.6,722.32,8911.77,0.32,86400,0
"D01","HARV","000","060","2019-04-01",267.84,-1.68,1078.36,116270.53,1.16,86400,0
"D01","HARV","000","060","2019-04-02",254.49,-1.82,932.73,106684.31,1.11,86394,0
"D01","HARV","000","060","2019-04-03",215.25,-1.64,1052.49,91952.35,1.03,86400,0
"D01","HARV","000","060","2019-04-04",281.79,-2,947.47,117605.62,1.17,86393,0
"D01","HARV","000","060","2019-04-05",143.93,-1.79,570.11,37254.73,0.66,86400,0
"D01","HARV","000","060","2019-04-06",210.23,-1.73,1315.5,82312.88,0.98,86400,0
"D01","HARV","000","060","2019-04-07",191.76,-1.85,1225.39,76917.01,0.94,86400,0
"D01","HARV","000","060","2019-04-08",29.18,-1.91,175.41,1645.48,0.14,81061,0
"D01","HARV","000","060","2019-04-09",51.38,-1.12,359.09,5451.56,0.25,86400,0
"D01","HARV","000","060","2019-04-10",135.58,-1.65,1308.9,33337.03,0.62,86400,0
"D01","HARV","000","060","2019-04-11",243.42,-1.65,1182.79,109643.59,1.13,86400,0
"D01","HARV","000","060","2019-04-12",55.89,-1.6,298.67,5150.51,0.24,86400,0
"D01","HARV","000","060","2019-04-13",166.23,-1.59,1232.8,73987.9,0.93,86400,0
"D01","HARV","000","060","2019-04-14",152.29,-2.02,996.4,47935.61,0.74,86400,0
"D01","HARV","000","060","2019-04-15",110.19,-1.83,1257.72,39058.8,0.67,86400,0
"D01","HARV","000","060","2019-04-16",471.69,-1.64,1013.58,141386.91,1.67,50399,1
"D01","HARV","000","060","2019-04-17",312.03,-2.12,944.89,131807.44,1.24,86400,0
"D01","HARV","000","060","2019-04-18",51.97,-2.08,375.5,5457.08,0.25,86400,0
"D01","HARV","000","060","2019-04-19",107.48,-1.16,1255.08,37528.96,0.66,86400,0
"D01","HARV","000","060","2019-04-20",55.75,-1.56,923.31,8755.77,0.32,86400,0
"D01","HARV","000","060","2019-04-21",143.23,-1.41,1407.25,36708.41,0.65,86400,0
"D01","HARV","000","060","2019-04-22",125.24,-1.59,1351.67,52393.86,0.78,86400,0
"D01","HARV","000","060","2019-04-23",187.81,-1.04,1335.36,75827.35,0.94,86400,0
"D01","HARV","000","060","2019-04-24",246.18,-1.38,1365.63,118477.59,1.18,84718,0
"D01","HARV","000","060","2019-04-25",310.71,-1.93,951.18,132632.58,1.24,86400,0
"D01","HARV","000","060","2019-04-26",37.61,-1.88,583.16,3190.47,0.19,86400,0
"D01","HARV","000","060","2019-04-27",97.58,-0.89,1124.22,20874.22,0.49,86400,0
"D01","HARV","000","060","2019-04-28",118.03,-1.47,826.17,20207.62,0.48,86400,0
"D01","HARV","000","060","2019-04-29",300.07,-2,1014.56,130654.86,1.23,86400,0
"D01","HARV","000","060","2019-04-30",77.67,-2.37,368.41,8133.66,0.31,86400,0
"D01","HARV","000","060","2019-05-01",86.52,-2.14,626.18,14399.79,0.41,84524,0
"D01","HARV","000","060","2019-05-02",49.48,-1.03,334.57,3731.95,0.21,86398,0
"D01","HARV","000","060","2019-05-03",62.04,-1.18,529.91,6577.27,0.28,86400,0
"D01","HARV","000","060","2019-05-04",77.35,-0.96,525.03,9456.24,0.33,86400,0
"D01","HARV","000","060","2019-05-05",66.48,-1.64,366.67,6943.17,0.28,86400,0
"D01","HARV","000","060","2019-05-06",286.09,-1.28,1183.55,122173.87,1.21,83800,0
"D01","HARV","000","060","2019-05-07",185.09,-1.68,1327.05,71739.66,0.91,86400,0
"D01","HARV","000","060","2019-05-08",326.98,-1.54,1229.62,138012.05,1.26,86400,0
"D01","HARV","000","060","2019-05-09",227.22,-1.89,1260.26,78717.64,0.95,86400,0
"D01","HARV","000","060","2019-05-10",39.9,-2.08,178.86,1968.77,0.15,86400,0
"D01","HARV","000","060","2019-05-11",307.43,-1.38,1144.33,140200.14,1.27,86400,0
"D01","HARV","000","060","2019-05-12",49.27,-1.7,261.77,3948.19,0.21,86400,0
"D01","HARV","000","060","2019-05-13",122.49,-1.36,1023.73,29298.56,0.58,86400,0
"D01","HARV","000","060","2019-05-14",84.77,-0.93,405.12,9950.3,0.34,86400,0
"D01","HARV","000","060","2019-05-15",211.18,-1.51,1543.57,77125.93,0.94,86400,0
"D01","HARV","000","060","2019-05-16",241.05,-2.57,1449.09,102935.99,1.09,86400,0
"D01","HARV","000","060","2019-05-17",69.04,-2.7,841.17,14807.31,0.41,86400,0
"D01","HARV","000","060","2019-05-18",350.18,-2.11,1048.38,144738.24,1.29,86400,0
"D01","HARV","000","060","2019-05-19",197.56,-1.62,1025.61,79391.28,0.96,86400,0
"D01","HARV","000","060","2019-05-20",156.07,-1.27,1292.7,61281.69,0.86,82114,0
"D01","HARV","000","060","2019-05-21",323.89,-1.67,1297.3,146194.62,1.3,86400,0
"D01","HARV","000","060","2019-05-22",344.47,-1.94,1059.93,144258.63,1.3,85767,0
"D01","HARV","000","060","2019-05-23",210.51,-2.06,1428.65,79023.45,0.96,86400,0
"D01","HARV","000","060","2019-05-24",216.85,-1.79,1359.86,109881.56,1.13,86400,0
"D01","HARV","000","060","2019-05-25",308.33,-1.83,1181.15,130585.04,1.23,86400,0
"D01","HARV","000","060","2019-05-26",288.27,-1.88,1250.29,125533.04,1.21,86400,0
"D01","HARV","000","060","2019-05-27",325.26,-1.93,1119.96,146743.86,1.3,86400,0
"D01","HARV","000","060","2019-05-28",62.99,-1.83,464.25,6994.48,0.28,86400,0
"D01","HARV","000","060","2019-05-29",158.54,-0.98,1137.09,38188.09,0.66,86400,0
"D01","HARV","000","060","2019-05-30",159.13,-1.16,1354.66,49332.82,0.76,86400,0
"D01","HARV","000","060","2019-05-31",284.78,-1.16,1034.45,106116.43,1.11,86400,0
"D01","HARV","000","060","2019-06-01",274.47,-2.2,1048.01,107494.1,1.12,86400,0
"D01","HARV","000","060","2019-06-02",178.61,-1.62,1235.01,75448.38,0.93,86400,0
"D01","HARV","000","060","2019-06-03",308.53,-2.08,1209.24,140841.9,1.28,86400,0
"D01","HARV","000","060","2019-06-04",320.36,-2.05,1364.43,151350.1,1.32,86400,0
"D01","HARV","000","060","2019-06-05",242.87,-1.47,1209.14,96537.06,1.08,82084,0
"D01","HARV","000","060","2019-06-06",282.18,-1.68,1335.87,135219.32,1.25,86400,0
"D01","HARV","000","060","2019-06-07",342.23,-2.17,1010.43,149652.17,1.32,86400,0
"D01","HARV","000","060","2019-06-08",368.33,-2.55,997.5,149466.93,1.32,86400,0
"D01","HARV","000","060","2019-06-09",351.36,-2.52,979.63,143994.4,1.29,86400,0
"D01","HARV","000","060","2019-06-10",306.81,-2.09,1123.01,120826.01,1.18,86400,0
"D01","HARV","000","060","2019-06-11",236.9,-1.76,1543.05,96548.04,1.06,86400,0
"D01","HARV","000","060","2019-06-12",365.92,-2.2,1061.91,149123.77,1.31,86400,0
"D01","HARV","000","060","2019-06-13",66.79,-2.17,293.85,5159.59,0.24,86400,0
"D01","HARV","000","060","2019-06-14",174.64,-1.45,1543.56,70850.87,0.91,86400,0
"D01","HARV","000","060","2019-06-15",330.1,-2.12,1203.2,146110.53,1.3,86400,0
"D01","HARV","000","060","2019-06-16",50.57,-2.41,280.62,4147.88,0.22,86400,0
"D01","HARV","000","060","2019-06-17",288.69,-1.7,1114.03,111106.31,1.18,79334,0
"D01","HARV","000","060","2019-06-18",104.93,-2.05,684.71,13890,0.4,86400,0
"D01","HARV","000","060","2019-06-19",184.01,-1.68,1364.6,63294.23,0.86,86400,0
"D01","HARV","000","060","2019-06-20",49.5,-1.7,399.19,3502.01,0.2,86400,0
"D01","HARV","000","060","2019-06-21",129.07,-1.64,1051.31,25034.93,0.54,86400,0
"D01","HARV","000","060","2019-06-22",318.37,-2.02,1205.13,129711.06,1.23,86400,0
"D01","HARV","000","060","2019-06-23",357.23,-2.35,999.41,142686.67,1.29,86400,0
"D01","HARV","000","060","2019-06-24",315.24,-2.4,1142.5,127704.87,1.22,86400,0
"D01","HARV","000","060","2019-06-25",64.62,-2.7,296.17,4346.61,0.22,86400,0
"D01","HARV","000","060","2019-06-26",335.02,-1.94,1247.12,145613.5,1.3,86399,0
"D01","HARV","000","060","2019-06-27",351.8,-2.93,1062.99,145011.18,1.3,86400,0
"D01","HARV","000","060","2019-06-28",347.14,-2.4,1028.29,144401.83,1.29,86400,0
"D01","HARV","000","060","2019-06-29",198.46,-3.21,1299.8,58703.25,0.82,86400,0
"D01","HARV","000","060","2019-06-30",184.22,-2.18,1395.01,59879.88,0.83,86400,0
"D01","HARV","000","060","2019-07-01",300.3,-1.97,1147.53,126834.23,1.25,80900,0
"D01","HARV","000","060","2019-07-02",224.22,-2.44,1322.81,85408.29,0.99,86400,0
"D01","HARV","000","060","2019-07-03",334.63,-2.25,1118.41,135405.24,1.25,86400,0
"D01","HARV","000","060","2019-07-04",249.63,-2.79,1169.19,99402.76,1.07,86400,0
"D01","HARV","000","060","2019-07-05",340.34,-2.15,977.56,133155.07,1.24,86400,0
"D01","HARV","000","060","2019-07-06",220.93,-2.05,1197.47,116599.81,1.16,86400,0
"D01","HARV","000","060","2019-07-07",337.69,-1.64,1241.16,136355.23,1.26,86400,0
"D01","HARV","000","060","2019-07-08",342.49,-2.41,999.88,137391.93,1.26,86400,0
"D01","HARV","000","060","2019-07-09",348.75,-2.86,981.45,139305.08,1.27,86400,0
"D01","HARV","000","060","2019-07-10",309.32,-3.05,1044.59,119151.05,1.17,86400,0
"D01","HARV","000","060","2019-07-11",180.7,-2.35,1167.74,55318.34,0.8,86400,0
"D01","HARV","000","060","2019-07-12",260.65,-1.73,1215.44,126672.95,1.21,86400,0
"D01","HARV","000","060","2019-07-13",345.83,-2.18,1166.59,150481.23,1.32,86400,0
"D01","HARV","000","060","2019-07-14",301.3,-2.15,1180.27,120928.66,1.18,86400,0
"D01","HARV","000","060","2019-07-15",284.34,-2.63,1247.88,121733.56,1.22,82116,0
"D01","HARV","000","060","2019-07-16",246.35,-2.87,1239.59,84024.93,0.99,86400,0
"D01","HARV","000","060","2019-07-17",155.06,-2.52,1378.7,57669.01,0.82,86400,0
"D01","HARV","000","060","2019-07-18",199.68,-2.12,1264.52,65977.62,0.87,86400,0
"D01","HARV","000","060","2019-07-19",285.52,-1.65,1251.71,119687.92,1.18,86392,0
"D01","HARV","000","060","2019-07-20",273.74,-1.99,1087.97,104362.07,1.1,86400,0
"D01","HARV","000","060","2019-07-21",302.42,-2.2,1176.98,127899.95,1.22,86400,0
"D01","HARV","000","060","2019-07-22",63.22,-2.52,755.48,7411.17,0.29,86400,0
"D01","HARV","000","060","2019-07-23",132.57,-1.35,1188.72,34780.51,0.63,86400,0
"D01","HARV","000","060","2019-07-24",295.61,-1.96,1357.56,129277.07,1.22,86400,0
"D01","HARV","000","060","2019-07-25",293.76,-2.54,1058.72,122338.42,1.19,86400,0
"D01","HARV","000","060","2019-07-26",309.37,-2.96,1084.27,125067.82,1.2,86400,0
"D01","HARV","000","060","2019-07-27",285.45,-2.44,1062.67,113495.73,1.15,86400,0
"D01","HARV","000","060","2019-07-28",301.37,-2,1016.83,128385.16,1.22,86400,0
"D01","HARV","000","060","2019-07-29",260.19,-2.06,1181.45,106548.67,1.16,79808,0
"D01","HARV","000","060","2019-07-30",297.76,-2.34,1007.95,124106.92,1.2,86400,0
"D01","HARV","000","060","2019-07-31",218.04,-2.06,1233.74,85815.24,1,86400,0
"D01","HARV","000","060","2019-08-01",324.45,-2.12,959.81,129976.71,1.23,86400,0
"D01","HARV","000","060","2019-08-02",321.38,-2.69,935.52,128735.4,1.22,86400,0
"D01","HARV","000","060","2019-08-03",157.91,-2.23,1271.98,67840.04,0.89,86400,0
"D01","HARV","000","060","2019-08-04",262.46,-2.15,1233.48,108611.67,1.12,86400,0
"D01","HARV","000","060","2019-08-05",325.84,-2.32,977.7,131261.84,1.23,86400,0
"D01","HARV","000","060","2019-08-06",248.87,-2.37,974.45,88788.63,1.01,86400,0
"D01","HARV","000","060","2019-08-07",133.82,-2.02,1234.08,45038.43,0.72,86398,0
"D01","HARV","000","060","2019-08-08",234.13,-1.42,1228.64,103302.23,1.09,86400,0
"D01","HARV","000","060","2019-08-09",279.55,-2.25,1124.46,116768.3,1.17,85921,0
"D01","HARV","000","060","2019-08-10",247.74,-2.47,1257.49,95569.23,1.05,86400,0
"D01","HARV","000","060","2019-08-11",266.6,-2.6,1331.51,106617.39,1.11,86304,0
"D01","HARV","000","060","2019-08-12",225.36,-2.34,1118.65,90487.47,1.07,79267,0
"D01","HARV","000","060","2019-08-13",152.94,-2.02,1177.39,33021.97,0.62,86400,0
"D01","HARV","000","060","2019-08-14",231.07,-2.09,1179.24,91548.31,1.03,86400,0
"D01","HARV","000","060","2019-08-15",226.66,-2.49,1142.59,93034.89,1.04,86400,0
"D01","HARV","000","060","2019-08-16",273.63,-1.94,1003.96,103872.44,1.1,86400,0
"D01","HARV","000","060","2019-08-17",167.95,-1.85,1315.51,56472.44,0.81,86400,0
"D01","HARV","000","060","2019-08-18",251.22,-1.93,1110.51,106205.6,1.11,86400,0
"D01","HARV","000","060","2019-08-19",240.58,-2.26,985.03,93841.72,1.04,86400,0
"D01","HARV","000","060","2019-08-20",254.08,-2.41,906.38,106290.61,1.16,79162,0
"D01","HARV","000","060","2019-08-21",108.2,-2.54,1054.7,24933.36,0.54,86400,0
"D01","HARV","000","060","2019-08-22",213.22,-2.02,1098.68,93767.49,1.04,86400,0
"D01","HARV","000","060","2019-08-23",189.87,-2.17,1250.74,66152.72,0.88,86400,0
"D01","HARV","000","060","2019-08-24",241.46,-2.17,1157.93,106600.66,1.11,86400,0
"D01","HARV","000","060","2019-08-25",267.9,-2.11,1143.46,119531.06,1.18,86400,0
"D01","HARV","000","060","2019-08-26",291.35,-2.31,923.48,115891.89,1.16,86400,0
"D01","HARV","000","060","2019-08-27",217.35,-2.38,1069.13,85706.89,1,86400,0
"D01","HARV","000","060","2019-08-28",176.93,-1.91,1093.94,70141.06,0.9,86400,0
"D01","HARV","000","060","2019-08-29",284.14,-2.25,894.15,113582.58,1.15,86400,0
"D01","HARV","000","060","2019-08-30",229.95,-2.49,1132.87,87217.39,1,86400,0
"D01","HARV","000","060","2019-08-31",257.28,-2.54,942.19,102918.67,1.09,86400,0
"D01","HARV","000","060","2019-09-01",206.23,-2.63,1107.53,63131.22,0.85,86400,0
"D01","HARV","000","060","2019-09-02",78.53,-1.7,517.66,11163.63,0.36,86400,0
"D01","HARV","000","060","2019-09-03",235.17,-2.17,1044.01,94035.87,1.04,86398,0
"D01","HARV","000","060","2019-09-04",97.85,-2.28,1170.68,24017.69,0.53,86392,0
"D01","HARV","000","060","2019-09-05",242,-2.43,947.28,85534.44,0.99,86400,0
"D01","HARV","000","060","2019-09-06",130.47,-2.58,752.69,29302.73,0.58,86400,0
"D01","HARV","000","060","2019-09-07",204.07,-2.03,1099.7,94327.49,1.04,86400,0
"D01","HARV","000","060","2019-09-08",212.7,-2.15,1177.87,94522.73,1.05,86400,0
"D01","HARV","000","060","2019-09-09",222.36,-2.47,1239.15,101780.94,1.11,81995,0
"D01","HARV","000","060","2019-09-10",123.36,-1.93,1067.99,33441.3,0.62,85855,0
"D01","HARV","000","060","2019-09-11",122.88,-2.22,1015.18,34144.45,0.63,86400,0
"D01","HARV","000","060","2019-09-12",52.06,-2.61,463.48,5964,0.26,86400,0
"D01","HARV","000","060","2019-09-13",254.38,-2.09,1079.95,108344.11,1.12,86400,0
"D01","HARV","000","060","2019-09-14",43.14,-1.99,428.33,5195.81,0.25,86400,0
"D01","HARV","000","060","2019-09-15",239.17,-2.15,986.34,93527.17,1.04,86400,0
"D01","HARV","000","060","2019-09-16",244.07,-2.4,812.85,93134.48,1.04,86400,0
"D01","HARV","000","060","2019-09-17",205.59,-2.29,1112.39,82177.72,0.98,86400,0
"D01","HARV","000","060","2019-09-18",199.54,-2.34,1209.13,76367.57,0.94,86400,0
"D01","HARV","000","060","2019-09-19",246.12,-2.43,809.36,95106.99,1.05,86299,0
"D01","HARV","000","060","2019-09-20",230.37,-2.43,770.53,84327.05,0.99,86400,0
"D01","HARV","000","060","2019-09-21",224.48,-2.46,749.72,81276.75,0.97,86400,0
"D01","HARV","000","060","2019-09-22",222.48,-2.44,811.68,80238.22,0.96,86400,0
"D01","HARV","000","060","2019-09-23",88.82,-2.03,967.22,33687.9,0.79,54508,1
"D01","HARV","000","060","2019-09-24",NA,NA,NA,NA,NA,0,1
"D01","HARV","000","060","2019-09-25",424.54,-2.18,1005.06,93643.18,1.7,32300,1
"D01","HARV","000","060","2019-09-26",124.49,-2.15,1135.79,51172.18,0.77,86400,0
"D01","HARV","000","060","2019-09-27",201.96,-1.83,782.78,81534.74,1.01,79765,0
"D01","HARV","000","060","2019-09-28",206.16,-1.8,829.58,73020.7,0.92,86400,0
"D01","HARV","000","060","2019-09-29",216.96,-1.8,795.6,81044.37,0.97,86400,0
"D01","HARV","000","060","2019-09-30",196.79,-1.91,909.05,71359.33,0.91,86400,0
"D01","HARV","000","060","2019-10-01",100.03,-1.48,962.37,30391.31,0.59,86400,0
"D01","HARV","000","060","2019-10-02",55.39,-1.5,676.18,6695.17,0.28,86400,0
"D01","HARV","000","060","2019-10-03",62.98,-1.5,617.02,8156.66,0.31,86399,0
"D01","HARV","000","060","2019-10-04",157.74,-1.68,1073.58,58000.82,0.82,86400,0
"D01","HARV","000","060","2019-10-05",210.87,-2.01,734.16,76468.53,0.94,86400,0
"D01","HARV","000","060","2019-10-06",48.99,-1.95,301.64,4869.1,0.24,86400,0
"D01","HARV","000","060","2019-10-07",22.45,-1.7,311.81,2289.59,0.17,77894,0
"D01","HARV","000","060","2019-10-08",101.58,-1.58,663.8,20906.85,0.49,86400,0
"D01","HARV","000","060","2019-10-09",41.61,-1.78,553.46,4309.92,0.22,86400,0
"D01","HARV","000","060","2019-10-10",99.54,-1.45,642.82,21704.56,0.5,86400,0
"D01","HARV","000","060","2019-10-11",99.76,-1.65,951.51,21737.76,0.5,86400,0
"D01","HARV","000","060","2019-10-12",71.19,-1.58,390.22,8817.95,0.32,86400,0
"D01","HARV","000","060","2019-10-13",155.95,-1.75,829.41,51587.22,0.77,86400,0
"D01","HARV","000","060","2019-10-14",159.41,-2.05,890.7,50061.28,0.76,86400,0
"D01","HARV","000","060","2019-10-15",180.22,-1.95,699.92,60184.19,0.83,86399,0
"D01","HARV","000","060","2019-10-16",105.87,-2.56,577.18,26422.6,0.55,86400,0
"D01","HARV","000","060","2019-10-17",-0.53,-0.93,-0.16,0.01,0,27826,1
"D01","HARV","000","060","2019-10-18",NA,NA,NA,NA,NA,0,1
"D01","HARV","000","060","2019-10-19",NA,NA,NA,NA,NA,0,1
"D01","HARV","000","060","2019-10-20",NA,NA,NA,NA,NA,0,1
"D01","HARV","000","060","2019-10-21",282.71,-1.98,623.93,60966.69,1.48,27925,1
"D01","HARV","000","060","2019-10-22",24.44,-1.8,545.71,3343.23,0.21,73460,0
"D01","HARV","000","060","2019-10-23",144.44,-1.93,851.8,51236.72,0.77,86400,0
"D01","HARV","000","060","2019-10-24",159.36,-2.01,598.31,49555.58,0.76,86400,0
"D01","HARV","000","060","2019-10-25",61.14,-1.88,423.23,8917.59,0.32,86400,0
"D01","HARV","000","060","2019-10-26",136.8,-1.73,701.54,43284.12,0.71,86400,0
"D01","HARV","000","060","2019-10-27",10.88,-1.71,76.45,250.29,0.05,86400,0
"D01","HARV","000","060","2019-10-28",51.19,-0.78,358.46,6658.52,0.28,84157,0
"D01","HARV","000","060","2019-10-29",13.37,-0.93,170.13,982.39,0.12,65205,1
"D01","HARV","000","060","2019-10-30",58.08,-1.1,405.89,7629.14,0.3,86317,0
"D01","HARV","000","060","2019-10-31",16.6,-1.53,161.22,802.3,0.1,86400,0
"D02","SCBI","000","060","2018-01-01",113.81,-1.26,708.21,33843.44,0.63,86400,0
"D02","SCBI","000","060","2018-01-02",121.11,-1.37,515.42,33677.93,0.62,86400,0
"D02","SCBI","000","060","2018-01-03",93.55,-1.53,490.08,21990.01,0.5,86400,0
"D02","SCBI","000","060","2018-01-04",83.27,-1.26,699.94,21437.59,0.5,86400,0
"D02","SCBI","000","060","2018-01-05",117.86,-1.26,535.84,35382.12,0.64,86400,0
"D02","SCBI","000","060","2018-01-06",127.09,-1.21,605.08,37656.68,0.66,86400,0
"D02","SCBI","000","060","2018-01-07",123.11,-1.19,559.01,33668.12,0.62,86400,0
"D02","SCBI","000","060","2018-01-08",36.69,-1.08,275.86,3598.75,0.2,86400,0
"D02","SCBI","000","060","2018-01-09",82.96,-1.5,544.09,16278.91,0.43,86400,0
"D02","SCBI","000","060","2018-01-10",82.79,-1.45,774.13,23892.8,0.53,86399,0
"D02","SCBI","000","060","2018-01-11",65.53,-1.47,663.19,15814.79,0.43,86400,0
"D02","SCBI","000","060","2018-01-12",43.45,-0.98,671.96,6394.88,0.27,86400,0
"D02","SCBI","000","060","2018-01-13",86.6,-1.58,838.55,28220.1,0.57,86400,0
"D02","SCBI","000","060","2018-01-14",131.13,-1.21,550.4,39765.61,0.68,86400,0
"D02","SCBI","000","060","2018-01-15",114.99,-1.24,662.17,29659.71,0.59,86400,0
"D02","SCBI","000","060","2018-01-16",72.94,-1,555.9,12715.62,0.38,86400,0
"D02","SCBI","000","060","2018-01-17",65.46,-1.08,468.54,9510.27,0.33,86400,0
"D02","SCBI","000","060","2018-01-18",135.71,-1.65,553.38,40344.49,0.68,86400,0
"D02","SCBI","000","060","2018-01-19",133.1,-1.81,582.12,38288.39,0.67,86399,0
"D02","SCBI","000","060","2018-01-20",131.58,-1.82,541.55,38713.8,0.67,86400,0
"D02","SCBI","000","060","2018-01-21",87.4,-1.79,667.64,20127.19,0.48,86327,0
"D02","SCBI","000","060","2018-01-22",83.28,-1.48,732.36,19629.78,0.48,86400,0
