"uid","namedLocation","domainID","siteID","startCollectDate","endCollectDate","testingID","testingVialID","poolSize","dataQF"
"20ef5241-11ac-454f-8648-02de9d934149","HARV","D01","HARV","2017-10-03T19:18Z","2017-10-05T13:04Z","HARV.2017.40.AEDCAN3.F.T","HARV.2017.40.AEDCAN3.F.T.01",32,NA
"2f8adc5e-5d66-4238-88ec-c7e320bf18cb","HARV","D01","HARV","2018-10-03T19:32Z","2018-10-04T20:45Z","HARV.2018.40.AEDCAN3.F.T","HARV.2018.40.AEDCAN3.F.T.02",45,NA
"3cacd82d-7140-47bd-a19b-7d8fa8f45a08","HARV","D01","HARV","2018-10-03T19:32Z","2018-10-04T20:45Z","HARV.2018.40.AEDCAN3.F.T","HARV.2018.40.AEDCAN3.F.T.01",46,NA
"f55e75ca-3bf5-4e70-a24c-128389628107","BLAN","D02","BLAN","2017-05-22T21:21Z","2017-05-24T14:00Z","BLAN.2017.21.AEDSTI.F.T","BLAN.2017.21.AEDSTI.F.T.03",34,NA
"30f48fc9-a562-4d55-b87a-d1adb548bd5e","BLAN","D02","BLAN","2017-05-22T21:21Z","2017-05-24T14:00Z","BLAN.2017.21.AEDSTI.F.T","BLAN.2017.21.AEDSTI.F.T.01",35,NA
"6b8eaa2b-4768-417e-b64b-5ff108ddf0ee","BLAN","D02","BLAN","2017-05-22T21:21Z","2017-05-24T14:00Z","BLAN.2017.21.AEDSTI.F.T","BLAN.2017.21.AEDSTI.F.T.02",34,NA
"659462c2-41ec-4572-8300-353825f0bde9","BLAN","D02","BLAN","2017-05-22T21:21Z","2017-05-24T14:19Z","BLAN.2017.21.AEDVEX.F.T","BLAN.2017.21.AEDVEX.F.T.01",39,NA
"59181d08-eafd-4e1d-aa41-ba643f7389ce","BLAN","D02","BLAN","2017-05-22T22:21Z","2017-05-24T14:19Z","BLAN.2017.21.AEDTRI.F.T","BLAN.2017.21.AEDTRI.F.T.01",49,NA
"a651a753-990e-4c57-8b04-5ccb94f6b038","BLAN","D02","BLAN","2017-06-19T21:41Z","2017-06-21T13:12Z","BLAN.2017.25.AEDSTI.F.T","BLAN.2017.25.AEDSTI.F.T.01",49,NA
"39be2128-d4af-450d-bfff-a7883e8e72b2","BLAN","D02","BLAN","2017-06-19T21:41Z","2017-06-21T13:12Z","BLAN.2017.25.AEDSTI.F.T","BLAN.2017.25.AEDSTI.F.T.02",48,NA
"2fdeba99-eb06-459f-8a62-8c9f65b7ae36","BLAN","D02","BLAN","2017-06-19T21:41Z","2017-06-21T13:12Z","BLAN.2017.25.AEDVEX.F.T","BLAN.2017.25.AEDVEX.F.T.01",30,NA
"8ec8a00e-25d0-43cc-af50-5ca50ab87e2b","BLAN","D02","BLAN","2017-07-17T21:32Z","2017-07-19T21:58Z","BLAN.2017.29.AEDTRI.F.T","BLAN.2017.29.AEDTRI.F.T.04",49,NA
"0c4e1deb-da90-48f1-86a1-f0c24da87b40","BLAN","D02","BLAN","2017-07-17T21:32Z","2017-07-19T21:58Z","BLAN.2017.29.AEDTRI.F.T","BLAN.2017.29.AEDTRI.F.T.06",49,NA
"b8d53030-3451-42f6-90b7-7c0ea02db5b6","BLAN","D02","BLAN","2017-07-17T21:32Z","2017-07-19T21:58Z","BLAN.2017.29.AEDTRI.F.T","BLAN.2017.29.AEDTRI.F.T.08",48,NA
"2828f4b0-eabd-4d9c-bbde-9de73cc92064","BLAN","D02","BLAN","2017-07-17T21:32Z","2017-07-19T21:58Z","BLAN.2017.29.AEDTRI.F.T","BLAN.2017.29.AEDTRI.F.T.03",49,NA
"ba51d66f-0660-4849-840e-9f408c3d4abc","BLAN","D02","BLAN","2017-07-17T21:32Z","2017-07-19T21:58Z","BLAN.2017.29.AEDTRI.F.T","BLAN.2017.29.AEDTRI.F.T.07",49,NA
"83c0a8e9-1a74-4ca5-80e1-52d08bd0eddc","BLAN","D02","BLAN","2017-07-17T21:32Z","2017-07-19T21:58Z","BLAN.2017.29.AEDTRI.F.T","BLAN.2017.29.AEDTRI.F.T.05",49,NA
"51af7024-21a7-40fa-8883-abb02a35a9e0","BLAN","D02","BLAN","2017-07-17T21:32Z","2017-07-19T21:58Z","BLAN.2017.29.AEDTRI.F.T","BLAN.2017.29.AEDTRI.F.T.02",49,NA
"6515921c-f0c2-4316-bce5-091eb9f0dff4","BLAN","D02","BLAN","2017-07-17T21:32Z","2017-07-19T21:58Z","BLAN.2017.29.AEDTRI.F.T","BLAN.2017.29.AEDTRI.F.T.01",49,NA
"d8f0f782-8cf3-4376-a439-9b289bb796ca","BLAN","D02","BLAN","2017-07-17T22:02Z","2017-07-19T13:40Z","BLAN.2017.29.AEDVEX.F.T","BLAN.2017.29.AEDVEX.F.T.04",41,NA
"4b1c44f0-4a96-439a-bb2d-c8216e706b2e","BLAN","D02","BLAN","2017-07-17T22:02Z","2017-07-19T13:40Z","BLAN.2017.29.AEDVEX.F.T","BLAN.2017.29.AEDVEX.F.T.03",42,NA
"3b656ff2-83d3-4e88-975c-6caa0b382154","BLAN","D02","BLAN","2017-07-17T22:02Z","2017-07-19T13:40Z","BLAN.2017.29.AEDVEX.F.T","BLAN.2017.29.AEDVEX.F.T.01",42,NA
"5adc10fd-1209-4449-aeee-92bf47648f97","BLAN","D02","BLAN","2017-07-17T22:02Z","2017-07-19T13:40Z","BLAN.2017.29.AEDVEX.F.T","BLAN.2017.29.AEDVEX.F.T.02",42,NA
"0758f594-c020-4d0b-83cf-eda4056c7c57","BLAN","D02","BLAN","2017-08-14T20:45Z","2017-08-16T13:54Z","BLAN.2017.33.AEDVEX.F.T","BLAN.2017.33.AEDVEX.F.T.01",35,NA
"5cca4aa9-3c57-4b70-a490-e5b8baf079cc","BLAN","D02","BLAN","2017-08-14T20:50Z","2017-08-16T14:11Z","BLAN.2017.33.AEDTRI.F.T","BLAN.2017.33.AEDTRI.F.T.02",26,NA
"935d21aa-560f-4e8b-813f-009b412e00af","BLAN","D02","BLAN","2017-08-14T20:50Z","2017-08-16T14:11Z","BLAN.2017.33.AEDTRI.F.T","BLAN.2017.33.AEDTRI.F.T.01",27,NA
"1646a7c9-4d38-4e62-99ff-41310d02f80b","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.17",49,NA
"3a0db53b-e03e-471e-8cdc-1bac87121a2f","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.21",49,NA
"91da0860-322c-4d74-ad8a-1a7411fc034b","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.25",49,NA
"e6d073e1-b608-46df-a622-a6e103b9d7b3","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.12",49,NA
"72d533b6-cdbd-4fa5-9d8b-c8323e528f28","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDVEX.F.T","BLAN.2018.40.AEDVEX.F.T.01",49,NA
"57242a85-dcfe-4593-8a66-40f23eb43d7f","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.27",49,NA
"6ed0219a-69dc-4b6e-b883-d7090bc9e5d1","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.23",49,NA
"31699d13-aa68-43ff-a9bf-2fa07aaca170","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.28",49,NA
"fa7d5ae7-5bad-4f19-a49a-4a3bfb36b674","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDVEX.F.T","BLAN.2018.40.AEDVEX.F.T.03",49,NA
"56366d41-0ef2-4219-8383-a78b4f3cb3c5","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.13",49,NA
"e5cd3ec4-8d56-4aed-896d-69e41c50be97","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.26",49,NA
"30d1004c-2f92-4030-9672-c546a55252a7","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.19",49,NA
"b0f66c47-7e34-480b-ab39-8a330131303c","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.02",50,NA
"d5c2a683-ce09-4047-a480-5b6cd0f346f8","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.20",49,NA
"274e9d4b-3e87-497e-b256-6696197eebd9","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDVEX.F.T","BLAN.2018.40.AEDVEX.F.T.07",49,NA
"c5c5f58e-8573-4835-902c-ac484783b8fc","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDVEX.F.T","BLAN.2018.40.AEDVEX.F.T.02",49,NA
"d5d6e074-c306-4ca9-a211-5ed101c30fc2","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.03",50,NA
"5a7c1e5e-1f66-416f-a24b-30d517697e2c","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDVEX.F.T","BLAN.2018.40.AEDVEX.F.T.04",49,NA
"6159d496-3e49-4692-a5f9-902a71ae6b08","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.04",50,NA
"7351a0b5-efab-4602-921a-970660691344","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.24",49,NA
"0c773f0d-7b2f-4553-bc4e-85e6b8c7eaa7","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.15",49,NA
"35f01ac5-3686-4e5e-b489-c400146b2df1","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.05",50,NA
"959c8203-d19b-471d-bec5-9a2ccba44d06","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.11",49,NA
"a8e8f8cc-305a-45e3-8cd7-742e5775a13a","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.06",50,NA
"3b9148b8-37ed-4479-9ae0-cdc487519f32","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.09",50,NA
"78ee58f1-2ef5-4334-90b0-24f46a9e00b5","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.18",49,NA
"355ef35f-4872-464b-99c1-b741e588751e","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.01",50,NA
"b5480e3d-a702-4c6e-bf0d-55bb6dd0b682","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.22",49,NA
"c854b006-c532-4c48-9a3c-2c92f9e5c61f","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.14",49,NA
"d82d78ab-1b17-4c60-b7c4-df4c8a349ed5","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDVEX.F.T","BLAN.2018.40.AEDVEX.F.T.06",49,NA
"2cd52d04-2e82-47d6-bd40-3d7df93b52f1","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.07",50,NA
"d8be77fa-2ef4-47a4-9dca-ff3e85e491f5","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDVEX.F.T","BLAN.2018.40.AEDVEX.F.T.05",49,NA
"9f4053d2-cfc6-4301-b9b7-4fee2b8e22f7","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.10",50,NA
"a9b96f16-ae4b-4a2c-9b5d-9e33ad9756ab","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.08",50,NA
"8906d5c9-b23b-4668-b724-8bd924124e2b","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDTRI.F.T","BLAN.2018.40.AEDTRI.F.T.16",49,NA
"982f634c-cc59-4d05-b998-b44f204224de","BLAN","D02","BLAN","2018-10-01T19:48Z","2018-10-02T19:54Z","BLAN.2018.40.AEDVEX.F.T","BLAN.2018.40.AEDVEX.F.T.08",48,NA
"be48b7a1-24a5-4400-80a7-2c16340abdb7","BLAN","D02","BLAN","2018-10-01T19:52Z","2018-10-02T19:45Z","BLAN.2018.40.CULSAL.F.T","BLAN.2018.40.CULSAL.F.T.04",39,NA
"be77491d-a3d4-42cd-9b81-eb32867c92f9","BLAN","D02","BLAN","2018-10-01T19:52Z","2018-10-02T19:45Z","BLAN.2018.40.CULSAL.F.T","BLAN.2018.40.CULSAL.F.T.03",39,NA
"6223f288-ef5a-4c39-b96f-750c4cbadb0d","BLAN","D02","BLAN","2018-10-01T19:52Z","2018-10-02T19:45Z","BLAN.2018.40.CULSAL.F.T","BLAN.2018.40.CULSAL.F.T.02",39,NA
"fd10f5f5-6f17-4ed1-b68f-456006294c39","BLAN","D02","BLAN","2018-10-01T19:52Z","2018-10-02T19:45Z","BLAN.2018.40.CULSAL.F.T","BLAN.2018.40.CULSAL.F.T.01",39,NA
"b2621e46-d09d-404b-8f6a-4764561b7f4b","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T14:53Z","OSBS.2017.8.AEDINF.F.T","OSBS.2017.8.AEDINF.F.T.03",44,NA
"33865865-f537-47c1-a766-4143ada796f0","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T14:53Z","OSBS.2017.8.AEDINF.F.T","OSBS.2017.8.AEDINF.F.T.02",44,NA
"6cdaded6-95e5-40f8-810b-16f6f09a36cf","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T14:53Z","OSBS.2017.8.AEDINF.F.T","OSBS.2017.8.AEDINF.F.T.05",43,NA
"eebb94fe-6c0c-46a2-bac2-88ebb06c1246","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T14:53Z","OSBS.2017.8.AEDINF.F.T","OSBS.2017.8.AEDINF.F.T.01",44,NA
"757cff13-63c2-43e1-937a-64885120f9b2","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T14:53Z","OSBS.2017.8.CULNIG.F.T","OSBS.2017.8.CULNIG.F.T.01",50,NA
"49cd58cc-eaeb-4357-b59f-4db239590a31","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T14:53Z","OSBS.2017.8.AEDINF.F.T","OSBS.2017.8.AEDINF.F.T.06",43,NA
"4864cbbc-5a88-40da-b1b3-9560d61d5d32","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T14:53Z","OSBS.2017.8.AEDINF.F.T","OSBS.2017.8.AEDINF.F.T.04",43,NA
"295eb01b-c66f-445b-bdfc-125af6b38bfc","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.19",48,NA
"9f9a9893-c54a-499e-9186-b5ef96f1878d","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.22",47,NA
"dd27bf19-2fe4-4ce3-b6ca-b12ba5d33119","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.17",48,NA
"b1ca694d-c2ec-444b-930f-411fda3e290a","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.06",48,NA
"6723b919-adbc-4e1c-ad59-a6bcb18af39a","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.16",48,NA
"15628eb4-9b73-420e-8f0a-5d2cf6a424d3","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.05",48,NA
"05a1079c-71b1-419c-a545-99e04bcb25f8","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.07",48,NA
"d7a28642-3d87-4153-a4f9-c134680b5750","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.08",48,NA
"f45fbc65-06c6-4bd8-9d42-e3e6498cef78","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.02",48,NA
"ff674f1f-35d9-4fa0-ac55-eff46776aa3c","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.AEDVEX.F.T","OSBS.2017.8.AEDVEX.F.T.01",31,NA
"72c5061e-1653-4e6d-97d1-c1dc496404ae","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.21",48,NA
"e8e83ed3-a353-4cf7-bb5e-ac9b22de0171","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.01",48,NA
"d36756aa-dcba-4be7-95f3-36f991a8e374","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.14",48,NA
"5a71013a-0316-45e2-a1eb-f4207093d475","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.20",48,NA
"567b35a5-362d-4b1d-9a06-392a2a054e9b","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.10",48,NA
"245ef6ef-87a2-41dc-8a11-4c8848dbbfd1","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.03",48,NA
"13d30bf9-ac43-4a81-9090-2856143fcd1e","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.13",48,NA
"a0020734-25ab-4ab5-aa11-d2bc473a5ae5","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.12",48,NA
"88ebe656-7eee-45a8-babf-c924debb762c","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.09",48,NA
"69043ddb-5a63-4556-b6a7-b522ee3ebe56","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.04",48,NA
"c14737b8-d850-479d-9c7d-319c2b39a283","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.15",48,NA
"331f54b2-9faa-4fd6-a79d-71bc28f28db9","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.18",48,NA
"c53c448a-c90e-47ba-aec4-467357f4bfcf","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.23",47,NA
"c88bb2f7-8dbd-45a9-8841-dd5f573038d0","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.AEDVEX.F.T","OSBS.2017.8.AEDVEX.F.T.02",30,NA
"3186c1ec-b1f4-49f1-9d45-3def091051e1","OSBS","D03","OSBS","2017-02-20T20:40Z","2017-02-22T15:08Z","OSBS.2017.8.CULERR.F.T","OSBS.2017.8.CULERR.F.T.11",48,NA
"ffe675dd-14a5-4d16-9829-22a11fd1d156","OSBS","D03","OSBS","2017-02-20T20:55Z","2017-02-22T15:08Z","OSBS.2017.8.CULSAL.F.T","OSBS.2017.8.CULSAL.F.T.01",34,NA
"e6d9e65f-ac92-4bbc-b953-c54855f2c83f","OSBS","D03","OSBS","2017-03-06T19:51Z","2017-03-08T14:56Z","OSBS.2017.10.CULNIG.F.T","OSBS.2017.10.CULNIG.F.T.01",19,NA
"d72f1590-dc0f-4880-9c3f-88bf14c52307","OSBS","D03","OSBS","2017-03-06T19:51Z","2017-03-08T14:56Z","OSBS.2017.10.AEDINF.F.T","OSBS.2017.10.AEDINF.F.T.01",31,NA
"a6085088-519e-4144-b86a-a615e9530d35","OSBS","D03","OSBS","2017-03-06T19:51Z","2017-03-08T14:56Z","OSBS.2017.10.AEDINF.F.T","OSBS.2017.10.AEDINF.F.T.02",31,NA
"5277e3fc-58b3-4e59-82e8-825d5c522d04","OSBS","D03","OSBS","2017-03-06T19:51Z","2017-03-08T15:15Z","OSBS.2017.10.CULERR.F.T","OSBS.2017.10.CULERR.F.T.04",49,NA
"d9c38803-5e38-464e-b074-fc5455c8c4c5","OSBS","D03","OSBS","2017-03-06T19:51Z","2017-03-08T15:15Z","OSBS.2017.10.CULERR.F.T","OSBS.2017.10.CULERR.F.T.09",49,NA
"d74460bb-144a-4670-95b9-df8c7c929a9b","OSBS","D03","OSBS","2017-03-06T19:51Z","2017-03-08T15:15Z","OSBS.2017.10.CULERR.F.T","OSBS.2017.10.CULERR.F.T.08",49,NA
"b6ce5393-db87-4712-9d9a-4f9955aff96b","OSBS","D03","OSBS","2017-03-06T19:51Z","2017-03-08T15:15Z","OSBS.2017.10.CULERR.F.T","OSBS.2017.10.CULERR.F.T.07",49,NA
"b9c079c8-ee9b-4dd5-a498-2cb23989b150","OSBS","D03","OSBS","2017-03-06T19:51Z","2017-03-08T15:15Z","OSBS.2017.10.AEDVEX.F.T","OSBS.2017.10.AEDVEX.F.T.01",24,NA
"ab83082c-24ac-40f3-8826-f97d8b5ac9c5","OSBS","D03","OSBS","2017-03-06T19:51Z","2017-03-08T15:15Z","OSBS.2017.10.CULERR.F.T","OSBS.2017.10.CULERR.F.T.05",49,NA
"075a7c29-58e9-4502-8f39-54433135097c","OSBS","D03","OSBS","2017-03-06T19:51Z","2017-03-08T15:15Z","OSBS.2017.10.CULERR.F.T","OSBS.2017.10.CULERR.F.T.12",48,NA
"fde89126-44af-4dab-98de-994006890364","OSBS","D03","OSBS","2017-03-06T19:51Z","2017-03-08T15:15Z","OSBS.2017.10.CULERR.F.T","OSBS.2017.10.CULERR.F.T.11",49,NA
"15727f74-937f-46b3-8b06-e305cef8ceed","OSBS","D03","OSBS","2017-03-06T19:51Z","2017-03-08T15:15Z","OSBS.2017.10.CULERR.F.T","OSBS.2017.10.CULERR.F.T.03",49,NA
"4a64e877-fd77-4774-8607-da9ce9b922a5","OSBS","D03","OSBS","2017-03-06T19:51Z","2017-03-08T15:15Z","OSBS.2017.10.CULERR.F.T","OSBS.2017.10.CULERR.F.T.10",49,NA
"babee048-71ef-4533-9d27-8902e831f322","OSBS","D03","OSBS","2017-03-06T19:51Z","2017-03-08T15:15Z","OSBS.2017.10.CULERR.F.T","OSBS.2017.10.CULERR.F.T.06",49,NA
"411d6b88-62cd-43f2-bccd-b21d1ca98400","OSBS","D03","OSBS","2017-03-06T19:51Z","2017-03-08T15:15Z","OSBS.2017.10.CULERR.F.T","OSBS.2017.10.CULERR.F.T.01",49,NA
"e75de19d-c4d2-4d95-b630-e6339cf9cffc","OSBS","D03","OSBS","2017-03-06T19:51Z","2017-03-08T15:15Z","OSBS.2017.10.CULERR.F.T","OSBS.2017.10.CULERR.F.T.02",49,NA
"bb07f17d-4610-4e02-9e5c-56c1d8013b4d","OSBS","D03","OSBS","2017-03-06T20:14Z","2017-03-08T14:56Z","OSBS.2017.10.CULSAL.F.T","OSBS.2017.10.CULSAL.F.T.01",38,NA
"f42eaf16-2301-41ca-9195-135ba84e41d3","OSBS","D03","OSBS","2017-03-20T20:34Z","2017-03-22T14:34Z","OSBS.2017.12.AEDVEX.F.T","OSBS.2017.12.AEDVEX.F.T.01",34,NA
"8427a271-c934-44e2-b6b4-eb533ec9e4d0","OSBS","D03","OSBS","2017-03-20T20:34Z","2017-03-22T14:34Z","OSBS.2017.12.CULERR.F.T","OSBS.2017.12.CULERR.F.T.06",48,NA
"720572d3-5242-4673-9d2b-5749c2ef1789","OSBS","D03","OSBS","2017-03-20T20:34Z","2017-03-22T14:34Z","OSBS.2017.12.CULERR.F.T","OSBS.2017.12.CULERR.F.T.05",48,NA
"36791794-a4a5-4a42-ac5e-d6cb52f61180","OSBS","D03","OSBS","2017-03-20T20:34Z","2017-03-22T14:34Z","OSBS.2017.12.CULERR.F.T","OSBS.2017.12.CULERR.F.T.02",48,NA
"6480d82f-3c54-43b7-bd3c-b855db46511d","OSBS","D03","OSBS","2017-03-20T20:34Z","2017-03-22T14:34Z","OSBS.2017.12.CULERR.F.T","OSBS.2017.12.CULERR.F.T.04",48,NA
