"domainID","siteID","horizontalPosition","verticalPosition","date","wssShortRadMean","wssShortRadMinimum","wssShortRadMaximum","wssShortRadVariance","wssShortRadStdErMean","wssShortRadNumPts","shortRadQF"
"D03","OSBS","000","060","2018-10-18",153.45,-2.21,901.54,65745.72,0.87,86400,0
"D03","OSBS","000","060","2018-10-19",104.57,-1.78,822.05,20320.92,0.48,86400,0
"D03","OSBS","000","060","2018-10-20",201.15,-1.95,856.39,81640.3,0.97,86319,0
"D03","OSBS","000","060","2018-10-21",223.37,-1.91,813.85,91801.6,1.03,86400,0
"D03","OSBS","000","060","2018-10-22",174.78,-1.95,997.56,62171.86,0.85,86400,0
"D03","OSBS","000","060","2018-10-23",60.12,-1.83,355.91,7552.28,0.3,86400,0
"D03","OSBS","000","060","2018-10-24",156.65,-1.95,1111.5,54425.99,0.79,86400,0
"D03","OSBS","000","060","2018-10-25",61.71,-1.91,701.99,9828.94,0.34,86398,0
"D03","OSBS","000","060","2018-10-26",95.93,-1.92,1019.71,27528.58,0.56,86400,0
"D03","OSBS","000","060","2018-10-27",146.43,-2.03,1150.73,53705.87,0.79,86400,0
"D03","OSBS","000","060","2018-10-28",211.98,-2.17,777.7,83456.58,0.98,86317,0
"D03","OSBS","000","060","2018-10-29",197.71,-2.35,812.54,75207.22,0.93,86400,0
"D03","OSBS","000","060","2018-10-30",208.1,-2.62,764.86,81016.6,0.97,86399,0
"D03","OSBS","000","060","2018-10-31",196.56,-2.25,763.69,76956.58,0.94,86400,0
"D03","OSBS","000","060","2018-11-01",156.31,-2.14,820.01,50366.08,0.76,86396,0
"D03","OSBS","000","060","2018-11-02",54.5,-1.83,566.24,10223.21,0.34,86389,0
"D03","OSBS","000","060","2018-11-03",181.51,-2.08,851.38,63686.84,0.86,86400,0
"D03","OSBS","000","060","2018-11-04",76.93,-2.14,899.66,15836.07,0.43,86400,0
"D03","OSBS","000","060","2018-11-05",104.23,-1.57,898.38,30284.61,0.59,86400,0
"D03","OSBS","000","060","2018-11-06",156.88,-2.11,861.31,52354.8,0.78,86399,0
"D03","OSBS","000","060","2018-11-07",64.68,-2.06,708.38,19636.06,0.53,69212,1
"D03","OSBS","000","060","2018-11-08",126.76,-2.03,806.28,44759.05,0.72,86400,0
"D03","OSBS","000","060","2018-11-09",146.13,-1.87,930.51,58525.88,0.82,86400,0
"D03","OSBS","000","060","2018-11-10",64.51,-1.92,578.32,9747.98,0.34,86400,0
"D03","OSBS","000","060","2018-11-11",138.87,-1.75,870.99,45494.66,0.73,86400,0
"D03","OSBS","000","060","2018-11-12",127.38,-1.78,979.22,44521.98,0.72,86400,0
"D03","OSBS","000","060","2018-11-13",156.91,-1.87,866.5,61858.6,0.85,86399,0
"D03","OSBS","000","060","2018-11-14",50.78,-1.61,311.92,5973.94,0.26,86400,0
"D03","OSBS","000","060","2018-11-15",75.86,-1.94,820.34,12592.6,0.38,86400,0
"D03","OSBS","000","060","2018-11-16",175.22,-2.21,721.87,70517.93,0.9,86400,0
"D03","OSBS","000","060","2018-11-17",182.81,-2.17,701.16,67198.16,0.88,86400,0
"D03","OSBS","000","060","2018-11-18",163.92,-2.19,908.36,58735.96,0.82,86400,0
"D03","OSBS","000","060","2018-11-19",154.27,-1.97,782.38,56664.77,0.81,86400,0
"D03","OSBS","000","060","2018-11-20",79.02,-2.22,786.95,16812.97,0.44,86400,0
"D03","OSBS","000","060","2018-11-21",140.88,-2.41,666,48856.21,0.78,80612,0
"D03","OSBS","000","060","2018-11-22",77.92,-2.17,838.52,20488.37,0.49,86400,0
"D03","OSBS","000","060","2018-11-23",128.95,-1.92,948.8,40617.26,0.69,86400,0
"D03","OSBS","000","060","2018-11-24",108.8,-1.91,816.3,27278.85,0.56,86400,0
"D03","OSBS","000","060","2018-11-25",114.92,-2.11,764,33020.33,0.62,86400,0
"D03","OSBS","000","060","2018-11-26",38.35,-2.02,351.54,4260.86,0.22,86400,0
"D03","OSBS","000","060","2018-11-27",179.54,-2.03,695.86,65684.42,0.87,86400,0
"D03","OSBS","000","060","2018-11-28",163.92,-2.13,781.59,56178.59,0.81,86400,0
"D03","OSBS","000","060","2018-11-29",138.61,-1.97,702.9,42694.86,0.7,86400,0
"D03","OSBS","000","060","2018-11-30",141.02,-2.14,712.16,42889.06,0.7,86400,0
"D03","OSBS","000","060","2018-12-01",18.63,-2.14,140.77,1101.54,0.11,86400,0
"D03","OSBS","000","060","2018-12-02",83.74,-1.57,871.61,17013.57,0.44,86325,0
"D03","OSBS","000","060","2018-12-03",45.56,-2,763.22,8277.89,0.31,85868,0
"D03","OSBS","000","060","2018-12-04",160.06,-2.08,631.68,53743.23,0.79,86400,0
"D03","OSBS","000","060","2018-12-05",155.27,-2.21,714.59,53085.72,0.78,86400,0
"D03","OSBS","000","060","2018-12-06",165.44,-2.28,656.88,58087.37,0.82,86400,0
"D03","OSBS","000","060","2018-12-07",159.93,-1.94,637.69,53626.55,0.79,86400,0
"D03","OSBS","000","060","2018-12-08",118.26,-1.67,797.41,37495.4,0.66,86400,0
"D03","OSBS","000","060","2018-12-09",63.71,-1.81,1017.49,17152.26,0.45,86399,0
"D03","OSBS","000","060","2018-12-10",29.39,-1.83,188.16,1931.67,0.15,86400,0
"D03","OSBS","000","060","2018-12-11",121.74,-2.33,930.5,45578.92,0.73,86393,0
"D03","OSBS","000","060","2018-12-12",164.41,-2.36,744.93,59514.54,0.83,86400,0
"D03","OSBS","000","060","2018-12-13",8.06,-1.99,147.39,673.39,0.11,51002,1
"D03","OSBS","000","060","2018-12-14",24.03,-1.08,103.31,519.79,0.12,37263,1
"D03","OSBS","000","060","2018-12-15",70.35,-2.13,910.93,14548.35,0.41,86400,0
"D03","OSBS","000","060","2018-12-16",155.56,-2.23,696.64,55961.44,0.8,86400,0
"D03","OSBS","000","060","2018-12-17",137.84,-2.13,863.1,44907.01,0.72,86398,0
"D03","OSBS","000","060","2018-12-18",169.68,-2.36,743.13,60628.95,0.84,86400,0
"D03","OSBS","000","060","2018-12-19",69.22,-2.58,647.44,16200,0.43,86387,0
"D03","OSBS","000","060","2018-12-20",28.08,-2.23,378.34,2900.16,0.18,86400,0
"D03","OSBS","000","060","2018-12-21",95.76,-2.19,882.28,31169.01,0.61,83327,0
"D03","OSBS","000","060","2018-12-22",164.02,-2.38,712.69,60287.34,0.84,86400,0
"D03","OSBS","000","060","2018-12-23",166.77,-2.29,663.84,59965.06,0.83,86400,0
"D03","OSBS","000","060","2018-12-24",150.93,-2.19,645.03,51832.59,0.77,86400,0
"D03","OSBS","000","060","2018-12-25",154.79,-2.04,712.3,51163.87,0.77,86400,0
"D03","OSBS","000","060","2018-12-26",124.42,-2,911.46,39829.31,0.68,86399,0
"D03","OSBS","000","060","2018-12-27",90.32,-2.06,683.71,20549.11,0.49,86400,0
"D03","OSBS","000","060","2018-12-28",66.87,-2.04,809.48,11492.02,0.36,86400,0
"D03","OSBS","000","060","2018-12-29",67.63,-1.98,1005.78,18489.61,0.46,86400,0
"D03","OSBS","000","060","2018-12-30",64.92,-1.98,282.58,7993.91,0.3,86400,0
"D03","OSBS","000","060","2018-12-31",132.32,-1.98,855.24,49728.93,0.76,86400,0
"D03","OSBS","000","060","2019-01-01",142.45,-2.31,759.08,47492.2,0.74,86400,0
"D03","OSBS","000","060","2019-01-02",112.62,-2.21,959.69,31417.35,0.6,86400,0
"D03","OSBS","000","060","2019-01-03",109.62,-2.26,869.37,27808.11,0.57,86400,0
"D03","OSBS","000","060","2019-01-04",80.69,-1.98,898.49,28077.66,0.57,86400,0
"D03","OSBS","000","060","2019-01-05",170.3,-2.03,667.11,60115.96,0.83,86400,0
"D03","OSBS","000","060","2019-01-06",172.98,-2.19,672.07,61429.32,0.84,86400,0
"D03","OSBS","000","060","2019-01-07",160.56,-2.34,883.31,59376.77,0.83,86400,0
"D03","OSBS","000","060","2019-01-08",146.09,-2.18,791.24,47955.1,0.75,86400,0
"D03","OSBS","000","060","2019-01-09",158.22,-2.56,743.46,54317.82,0.79,86400,0
"D03","OSBS","000","060","2019-01-10",173.3,-2.46,720.36,61979.14,0.85,86400,0
"D03","OSBS","000","060","2019-01-11",145.93,-2.09,965.1,53080.74,0.78,86400,0
"D03","OSBS","000","060","2019-01-12",109.94,-1.86,993.14,32719.15,0.62,86400,0
"D03","OSBS","000","060","2019-01-13",121.56,-2.06,927.99,38190.5,0.66,86400,0
"D03","OSBS","000","060","2019-01-14",87.76,-2.11,973.07,19285.29,0.47,86400,0
"D03","OSBS","000","060","2019-01-15",72.72,-1.9,593.39,11562.96,0.37,86400,0
"D03","OSBS","000","060","2019-01-16",136.19,-2.29,810.38,43094.33,0.71,84856,0
"D03","OSBS","000","060","2019-01-17",182.38,-2.33,717.89,67763.04,0.89,86400,0
"D03","OSBS","000","060","2019-01-18",161.28,-2.44,854.38,55703.32,0.8,86400,0
"D03","OSBS","000","060","2019-01-19",156.14,-2.09,877.69,56252.28,0.81,86400,0
"D03","OSBS","000","060","2019-01-20",92.62,-3.6,811.87,19920.2,0.48,86400,0
"D03","OSBS","000","060","2019-01-21",188.93,-2.04,718.59,70862.06,0.91,86400,0
"D03","OSBS","000","060","2019-01-22",176.97,-2.06,989.81,69744.81,0.9,86400,0
"D03","OSBS","000","060","2019-01-23",153.79,-2.09,913.91,55399.07,0.8,86400,0
"D03","OSBS","000","060","2019-01-24",165.41,-2.04,829.38,68516.01,0.89,86400,0
"D03","OSBS","000","060","2019-01-25",195.9,-2.06,738.39,75113.76,0.93,86400,0
"D03","OSBS","000","060","2019-01-26",145.24,-1.93,1051.45,55332.69,0.8,86400,0
"D03","OSBS","000","060","2019-01-27",10.2,-2.14,83.47,310.06,0.06,86400,0
"D03","OSBS","000","060","2019-01-28",196.07,-2.21,807.77,76129.44,0.94,86400,0
"D03","OSBS","000","060","2019-01-29",148.63,-2.34,1205.5,54804.03,0.8,86457,0
"D03","OSBS","000","060","2019-01-30",127.67,-1.85,1083.2,42801.19,0.7,86147,0
"D03","OSBS","000","060","2019-01-31",165.51,-1.95,857.48,64142.84,0.86,86400,0
"D03","OSBS","000","060","2019-02-01",113.99,-1.68,962.56,33740.05,0.62,86400,0
"D03","OSBS","000","060","2019-02-02",84.3,-1.43,1120.25,21775.25,0.5,86400,0
"D03","OSBS","000","060","2019-02-03",40.05,-1.81,416.72,3455.79,0.2,86400,0
"D03","OSBS","000","060","2019-02-04",125.02,-2.18,1001.23,41515.01,0.69,86400,0
"D03","OSBS","000","060","2019-02-05",193.84,-2.28,736.81,73608.07,0.92,86400,0
"D03","OSBS","000","060","2019-02-06",190.15,-2.29,772.67,69847.37,0.9,86400,0
"D03","OSBS","000","060","2019-02-07",185.24,-2.28,790.21,67592.82,0.88,86400,0
"D03","OSBS","000","060","2019-02-08",201,-2.31,755.7,78305.27,0.95,86400,0
"D03","OSBS","000","060","2019-02-09",104.07,-1.9,1019.5,24861.08,0.54,86400,0
"D03","OSBS","000","060","2019-02-10",66.78,-1.88,704.01,10643.73,0.35,86400,0
"D03","OSBS","000","060","2019-02-11",186.5,-2.26,1020.06,83205.92,0.98,86400,0
"D03","OSBS","000","060","2019-02-12",141.7,-2.24,996.75,54371.27,0.79,86400,0
"D03","OSBS","000","060","2019-02-13",81.67,-2.16,462.02,14984.91,0.42,86400,0
"D03","OSBS","000","060","2019-02-14",202.36,-2.11,867.33,83781.92,0.98,86400,0
"D03","OSBS","000","060","2019-02-15",171.38,-2.13,1095.09,60290.37,0.84,86400,0
"D03","OSBS","000","060","2019-02-16",160.85,-1.9,992.93,55180.69,0.8,86400,0
"D03","OSBS","000","060","2019-02-17",150.7,-1.91,1070.39,55395.08,0.8,86400,0
"D03","OSBS","000","060","2019-02-18",160.9,-1.85,1006.11,60796.27,0.84,86400,0
"D03","OSBS","000","060","2019-02-19",77.48,-1.8,1097.17,18505.19,0.46,86400,0
"D03","OSBS","000","060","2019-02-20",97.55,-1.22,1156.78,32169.9,0.61,86400,0
"D03","OSBS","000","060","2019-02-21",211.75,-2.49,1052.66,99255.32,1.07,86400,0
"D03","OSBS","000","060","2019-02-22",150.21,-2.03,1108.87,54804.98,0.8,86400,0
"D03","OSBS","000","060","2019-02-23",186.89,-2.03,1007.11,85196.06,0.99,86400,0
"D03","OSBS","000","060","2019-02-24",126.74,-1.85,1028.26,45664.08,0.73,86460,0
"D03","OSBS","000","060","2019-02-25",248.43,-2.24,887.53,108982.2,1.12,86400,0
"D03","OSBS","000","060","2019-02-26",32.91,-2.08,162.79,1965.39,0.15,86400,0
"D03","OSBS","000","060","2019-02-27",143.98,-2.19,887.27,52580.23,0.78,86400,0
"D03","OSBS","000","060","2019-02-28",207.49,-1.91,1156.86,86940.56,1,86400,0
"D03","OSBS","000","060","2019-03-01",156.11,-2.09,1090.21,59530.13,0.83,86400,0
"D03","OSBS","000","060","2019-03-02",74.96,-2.56,1037.33,18011.97,0.46,86400,0
"D03","OSBS","000","060","2019-03-03",160.69,-2.06,1191.15,53657.44,0.79,86400,0
"D03","OSBS","000","060","2019-03-04",92.52,-2.14,1013.03,16979.79,0.44,86400,0
"D03","OSBS","000","060","2019-03-05",98.3,-2.23,1278.59,24696.23,0.53,86400,0
"D03","OSBS","000","060","2019-03-06",275.35,-2.33,935.55,125417.33,1.2,86400,0
"D03","OSBS","000","060","2019-03-07",262.32,-2.34,915.93,120141.38,1.18,86400,0
"D03","OSBS","000","060","2019-03-08",247.44,-2.29,915.55,107348.86,1.11,86400,0
"D03","OSBS","000","060","2019-03-09",202.42,-2.39,1036.28,76840.17,0.94,86400,0
"D03","OSBS","000","060","2019-03-10",206.04,-2.09,1105.5,87564.9,1.01,86400,0
"D03","OSBS","000","060","2019-03-11",201.01,-2.13,1041.01,77395.26,0.95,86400,0
"D03","OSBS","000","060","2019-03-12",240.65,-2.09,1215.19,110296.89,1.13,86400,0
"D03","OSBS","000","060","2019-03-13",210.87,-2.16,1099.89,78887.53,0.96,86400,0
"D03","OSBS","000","060","2019-03-14",226.83,-2.21,1189.59,102355.77,1.09,86400,0
"D03","OSBS","000","060","2019-03-15",237.06,-2.19,1058.09,106650.09,1.11,86400,0
"D03","OSBS","000","060","2019-03-16",105.4,-2.03,895,29036.19,0.58,86400,0
"D03","OSBS","000","060","2019-03-17",75.21,-1.85,379.37,10279.93,0.34,86400,0
"D03","OSBS","000","060","2019-03-18",238.55,-1.75,1263.04,115977.02,1.16,86400,0
"D03","OSBS","000","060","2019-03-19",90.91,-1.9,1363.18,28689.05,0.58,86400,0
"D03","OSBS","000","060","2019-03-20",238.07,-1.61,1373.29,113488.13,1.15,86400,0
"D03","OSBS","000","060","2019-03-21",273.65,-2.24,920.45,120312.79,1.18,86400,0
"D03","OSBS","000","060","2019-03-22",288.13,-2.23,978.84,150389.35,1.44,72483,0
"D03","OSBS","000","060","2019-03-23",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","060","2019-03-24",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","060","2019-03-25",451.65,-1.6,1179.59,92341.13,1.47,42537,1
"D03","OSBS","000","060","2019-03-26",263.31,-1.86,1152.27,129577.81,1.22,86400,0
"D03","OSBS","000","060","2019-03-27",237.87,-1.81,1123.5,129672.06,1.27,80404,0
"D03","OSBS","000","060","2019-03-28",246.71,-1.8,1214.71,126876.31,1.21,86400,0
"D03","OSBS","000","060","2019-03-29",234.57,-2.04,1277.46,97422.11,1.06,86400,0
"D03","OSBS","000","060","2019-03-30",259.51,-2.24,1211.32,129083.27,1.22,86400,0
"D03","OSBS","000","060","2019-03-31",257.27,-2.44,1351.7,123911.11,1.2,86400,0
"D03","OSBS","000","060","2019-04-01",40.82,-2.18,228.4,3183.84,0.19,86400,0
"D03","OSBS","000","060","2019-04-02",208.89,-1.58,1465.83,92217.5,1.03,86400,0
"D03","OSBS","000","060","2019-04-03",298,-2.09,1065.83,135934.59,1.25,86400,0
"D03","OSBS","000","060","2019-04-04",281.06,-2.18,1229.32,137518.05,1.26,86400,0
"D03","OSBS","000","060","2019-04-05",173.51,-2.13,1243.01,69584.39,0.9,86400,0
"D03","OSBS","000","060","2019-04-06",198.91,-2.01,1121.11,84155.08,0.99,86400,0
"D03","OSBS","000","060","2019-04-07",259.02,-2.06,1016.27,115622.02,1.16,86400,0
"D03","OSBS","000","060","2019-04-08",193.66,-2.19,1157.44,92039.5,1.03,86400,0
"D03","OSBS","000","060","2019-04-09",199.83,-1.93,1277.89,96785.99,1.06,86400,0
"D03","OSBS","000","060","2019-04-10",221.94,-1.93,1329.2,103385.26,1.09,86400,0
"D03","OSBS","000","060","2019-04-11",205.55,-2.11,1337.12,102996.11,1.09,86400,0
"D03","OSBS","000","060","2019-04-12",270.85,-2.13,1200.67,132567.98,1.24,86400,0
"D03","OSBS","000","060","2019-04-13",210.17,-2.28,1195.63,85894.29,1,86400,0
"D03","OSBS","000","060","2019-04-14",176.67,-2.18,1014.94,63472.49,0.86,86400,0
"D03","OSBS","000","060","2019-04-15",333.55,-2.53,1042.01,159094.89,1.36,86400,0
"D03","OSBS","000","060","2019-04-16",327.47,-2.62,1024.77,153461.68,1.33,86400,0
"D03","OSBS","000","060","2019-04-17",266.16,-2.26,1256.91,130921.56,1.23,86400,0
"D03","OSBS","000","060","2019-04-18",297.97,-2.19,1410.79,142953.7,1.29,86325,0
"D03","OSBS","000","060","2019-04-19",96.97,-2.48,688.99,21101.22,0.49,86400,0
"D03","OSBS","000","060","2019-04-20",277.26,-2.13,1429.79,145991.93,1.3,86400,0
"D03","OSBS","000","060","2019-04-21",335.57,-2.26,1048.79,158276.48,1.35,86400,0
"D03","OSBS","000","060","2019-04-22",333.2,-2.79,1032.18,156546.6,1.35,86400,0
"D03","OSBS","000","060","2019-04-23",314.78,-2.51,1018.09,142495.02,1.28,86400,0
"D03","OSBS","000","060","2019-04-24",293.07,-2.49,1156.7,130661.77,1.23,86400,0
"D03","OSBS","000","060","2019-04-25",274.57,-2.56,1165.48,119952.71,1.18,86393,0
"D03","OSBS","000","060","2019-04-26",194.59,-1.96,1417.31,96957.41,1.06,86400,0
"D03","OSBS","000","060","2019-04-27",342.62,-2.58,1048.71,162094.09,1.37,86400,0
"D03","OSBS","000","060","2019-04-28",328.2,-2.58,1217.2,165509.9,1.38,86400,0
"D03","OSBS","000","060","2019-04-29",326.78,-2.48,1130.62,150256.67,1.32,86400,0
"D03","OSBS","000","060","2019-04-30",267.06,-2.34,1253.68,130655.99,1.23,86400,0
"D03","OSBS","000","060","2019-05-01",309.85,-2.31,1221.52,153950.11,1.33,86400,0
"D03","OSBS","000","060","2019-05-02",230.72,-2.19,1475.13,106771.1,1.11,86400,0
"D03","OSBS","000","060","2019-05-03",162.36,-2.08,1288.21,69049.27,0.89,86400,0
"D03","OSBS","000","060","2019-05-04",263,-2,1269.38,137563.69,1.26,86400,0
"D03","OSBS","000","060","2019-05-05",87.6,-2.19,884.75,24522.91,0.53,86400,0
"D03","OSBS","000","060","2019-05-06",303.03,-2.23,1247.93,142481.23,1.28,86400,0
"D03","OSBS","000","060","2019-05-07",295.42,-2.61,1183.69,151332.53,1.32,86400,0
"D03","OSBS","000","060","2019-05-08",299.96,-2.24,1174.79,140861.48,1.28,86400,0
"D03","OSBS","000","060","2019-05-09",235.32,-2.34,1375.87,92249.7,1.03,86400,0
"D03","OSBS","000","060","2019-05-10",294.83,-2.14,1143.5,145781.83,1.3,86399,0
"D03","OSBS","000","060","2019-05-11",283.43,-2.16,1117.94,130276.44,1.23,86400,0
"D03","OSBS","000","060","2019-05-12",271.16,-2.04,1219.97,121939.8,1.19,86400,0
"D03","OSBS","000","060","2019-05-13",174.43,-1.96,1247.07,58868.13,0.83,86400,0
"D03","OSBS","000","060","2019-05-14",303.01,-2.11,1099.32,150141.42,1.32,86400,0
"D03","OSBS","000","060","2019-05-15",296.6,-2.39,1248.49,152657.44,1.35,83510,0
"D03","OSBS","000","060","2019-05-16",275.46,-2.36,1216.54,133704.71,1.24,86400,0
"D03","OSBS","000","060","2019-05-17",295.63,-2.29,1148.57,136733.17,1.26,86400,0
"D03","OSBS","000","060","2019-05-18",326.47,-2.56,1170.73,154945.69,1.34,86400,0
"D03","OSBS","000","060","2019-05-19",338.57,-2.59,1037.53,163384.51,1.38,86400,0
"D03","OSBS","000","060","2019-05-20",254.37,-2.31,1204.28,123208.03,1.19,86400,0
"D03","OSBS","000","060","2019-05-21",283.53,-2.26,1167.3,138123.99,1.26,86400,0
"D03","OSBS","000","060","2019-05-22",336.15,-2.29,1146.22,157023.47,1.35,86400,0
"D03","OSBS","000","060","2019-05-23",318.3,-2.34,1240.42,154367.17,1.34,86388,0
"D03","OSBS","000","060","2019-05-24",342.41,-2.38,1016.57,151942,1.33,86400,0
"D03","OSBS","000","060","2019-05-25",320.56,-2.61,1210.95,145287.12,1.3,86400,0
"D03","OSBS","000","060","2019-05-26",340.41,-2.58,1009.79,149494.76,1.32,86400,0
"D03","OSBS","000","060","2019-05-27",309.93,-2.48,1050.22,142632.29,1.28,86400,0
"D03","OSBS","000","060","2019-05-28",221.88,-2.11,1041.94,105053.53,1.1,86400,0
"D03","OSBS","000","060","2019-05-29",336.1,-2.66,1012.93,151152.37,1.32,86400,0
"D03","OSBS","000","060","2019-05-30",324.31,-2.54,1169.01,149398.71,1.31,86400,0
"D03","OSBS","000","060","2019-05-31",250.54,-2.26,1327.9,111420.99,1.14,86400,0
"D03","OSBS","000","060","2019-06-01",289.46,-2.14,1169.76,134669.91,1.25,86400,0
"D03","OSBS","000","060","2019-06-02",315.08,-2,1215.59,145445.58,1.3,86400,0
"D03","OSBS","000","060","2019-06-03",317.62,-2.06,1144.71,149163.47,1.31,86400,0
"D03","OSBS","000","060","2019-06-04",248.54,-2.21,1212.81,129302.94,1.24,83991,0
"D03","OSBS","000","060","2019-06-05",257.5,-3.14,1201.6,126207.87,1.21,86400,0
"D03","OSBS","000","060","2019-06-06",205.33,-2.09,1296.22,89076.05,1.02,86400,0
"D03","OSBS","000","060","2019-06-07",152.29,-2,1161.52,39994.58,0.68,86400,0
"D03","OSBS","000","060","2019-06-08",194.86,-2.21,1058.56,80886.66,0.97,86400,0
"D03","OSBS","000","060","2019-06-09",85.35,-1.86,877.74,18172.42,0.46,86400,0
"D03","OSBS","000","060","2019-06-10",240.45,-2.03,1271.94,108656.38,1.12,86400,0
"D03","OSBS","000","060","2019-06-11",242.01,-1.95,1325.19,117256.7,1.16,86400,0
"D03","OSBS","000","060","2019-06-12",168.36,-2.03,1372.61,51972.82,0.78,86400,0
"D03","OSBS","000","060","2019-06-13",111.5,-2.61,1254.31,24111.6,0.53,86358,0
"D03","OSBS","000","060","2019-06-14",282.24,-1.9,1411.34,120442.4,1.18,86399,0
"D03","OSBS","000","060","2019-06-15",223.32,-2.23,1354.48,107297.13,1.11,86400,0
"D03","OSBS","000","060","2019-06-16",208.76,-2.21,1279.23,108179.09,1.12,86400,0
"D03","OSBS","000","060","2019-06-17",205.06,-2.14,1493.52,90109.52,1.02,86362,0
"D03","OSBS","000","060","2019-06-18",201.69,-2.13,1373.1,83108.95,0.98,86400,0
"D03","OSBS","000","060","2019-06-19",104.41,-1.9,1365.36,49282.48,0.76,86399,0
"D03","OSBS","000","060","2019-06-20",243.3,-1.81,1309.76,104548.4,1.1,86400,0
"D03","OSBS","000","060","2019-06-21",270.27,-1.88,1212.43,126611.67,1.21,86400,0
"D03","OSBS","000","060","2019-06-22",254.67,-1.9,1222.1,101978.78,1.09,86400,0
"D03","OSBS","000","060","2019-06-23",303.76,-2.19,1161.95,138393.75,1.27,86400,0
"D03","OSBS","000","060","2019-06-24",328.04,-2.21,1014.1,142634.03,1.28,86400,0
"D03","OSBS","000","060","2019-06-25",300.82,-2.24,1127.67,136801.71,1.26,86400,0
"D03","OSBS","000","060","2019-06-26",281.82,-2.38,1170.67,131505.92,1.23,86400,0
"D03","OSBS","000","060","2019-06-27",315.95,-2.38,1060.39,137659.39,1.26,86400,0
"D03","OSBS","000","060","2019-06-28",245.04,-2.26,1181,128248.35,1.22,86400,0
"D03","OSBS","000","060","2019-06-29",232.29,-2.09,1217.27,105620.11,1.11,86400,0
"D03","OSBS","000","060","2019-06-30",282.42,-2.08,1203.78,113595.83,1.15,86400,0
"D03","OSBS","000","060","2019-07-01",288.05,-3.01,1154.43,144074.45,1.29,86400,0
"D03","OSBS","000","060","2019-07-02",297.63,-2.01,1139.39,153421.72,1.33,86400,0
"D03","OSBS","000","060","2019-07-03",251.99,-2.06,1068.69,136854.17,1.28,83625,0
"D03","OSBS","000","060","2019-07-04",246.39,-2.34,1273.89,134775.91,1.25,86400,0
"D03","OSBS","000","060","2019-07-05",129.44,-2.06,1414.78,62192.2,0.85,86400,0
"D03","OSBS","000","060","2019-07-06",182.48,-1.86,1317.48,85140.84,0.99,86400,0
"D03","OSBS","000","060","2019-07-07",182.9,-1.7,1405.54,68882.18,0.89,86400,0
"D03","OSBS","000","060","2019-07-08",260.59,-1.85,1189.84,116447.69,1.16,86400,0
"D03","OSBS","000","060","2019-07-09",221.99,-2.01,1205.19,119707.33,1.19,84464,0
"D03","OSBS","000","060","2019-07-10",221.94,-2.06,1287.29,117392.35,1.17,86400,0
"D03","OSBS","000","060","2019-07-11",254.5,-2.16,1166.86,134804.95,1.25,86400,0
"D03","OSBS","000","060","2019-07-12",271.64,-1.96,1310.97,134614.6,1.25,86400,0
"D03","OSBS","000","060","2019-07-13",282.49,-2.09,1170.63,126219.14,1.21,86400,0
"D03","OSBS","000","060","2019-07-14",300.96,-2.26,1118.65,132594.37,1.24,86400,0
"D03","OSBS","000","060","2019-07-15",289.52,-2.28,1061.3,141299.82,1.28,85808,0
"D03","OSBS","000","060","2019-07-16",260.83,-2.04,1336.96,121360.41,1.19,86400,0
"D03","OSBS","000","060","2019-07-17",173.18,-2.09,1215.68,82530.09,0.98,86400,0
"D03","OSBS","000","060","2019-07-18",281.65,-2.11,1061.87,117586.41,1.17,85883,0
"D03","OSBS","000","060","2019-07-19",178.26,-2.21,1234.64,91736.74,1.03,86400,0
"D03","OSBS","000","060","2019-07-20",248.48,-2.21,1282.73,119775.27,1.18,86400,0
"D03","OSBS","000","060","2019-07-21",240.05,-2.16,1269.99,130679.53,1.23,86400,0
"D03","OSBS","000","060","2019-07-22",288.29,-2.09,1175,133231.62,1.24,86400,0
"D03","OSBS","000","060","2019-07-23",265.51,-2.71,1349.67,115387.52,1.16,86400,0
"D03","OSBS","000","060","2019-07-24",95.01,-2.04,1322.93,25772.79,0.55,86400,0
"D03","OSBS","000","060","2019-07-25",176.11,-2.24,1158.45,65316.64,0.87,86400,0
"D03","OSBS","000","060","2019-07-26",105.52,-2.44,1185.96,19599.37,0.48,86400,0
"D03","OSBS","000","060","2019-07-27",229.13,-1.98,1274.35,89188.96,1.02,86400,0
"D03","OSBS","000","060","2019-07-28",215.28,-2.06,1452.57,95712.36,1.05,86400,0
"D03","OSBS","000","060","2019-07-29",264.41,-2,1299.77,112411.64,1.14,86400,0
"D03","OSBS","000","060","2019-07-30",300.06,-2.24,1238.92,141098.4,1.28,86400,0
"D03","OSBS","000","060","2019-07-31",205.71,-2.19,1237.16,85743.03,1,86400,0
"D03","OSBS","000","060","2019-08-01",183.28,-2.03,1190.39,75998.93,0.94,85652,0
"D03","OSBS","000","060","2019-08-02",189.5,-2.04,1340.76,77203.9,0.95,86400,0
"D03","OSBS","000","060","2019-08-03",248.16,-2.08,1249.24,114061.14,1.15,86400,0
"D03","OSBS","000","060","2019-08-04",274.06,-2.14,1223.61,136584.06,1.26,86400,0
"D03","OSBS","000","060","2019-08-05",251.85,-1.98,1257.89,113269.28,1.15,86285,0
"D03","OSBS","000","060","2019-08-06",272.61,-2.16,1479.69,129753.43,1.23,86400,0
