"domainID","siteID","horizontalPosition","verticalPosition","date","wssStaPresMean","wssStaPresMinimum","wssStaPresMaximum","wssStaPresVariance","wssStaPresStdErMean","wssStaPresNumPts","staPresQF","wssCorPres","corPresQF"
"D03","OSBS","000","025","2019-05-05",100.58999,100.39944,100.77946,0.00798,0.00096,8640,0,101.24144,1
"D03","OSBS","000","025","2019-05-06",100.79746,100.46945,101.00947,0.0211,0.00156,8640,0,NA,1
"D03","OSBS","000","025","2019-05-07",101.15324,100.93947,101.33948,0.01168,0.00116,8640,0,NA,1
"D03","OSBS","000","025","2019-05-08",101.19962,101.01947,101.33948,0.00763,0.00094,8640,0,NA,1
"D03","OSBS","000","025","2019-05-09",101.11149,100.87946,101.22948,0.00882,0.00101,8639,0,NA,1
"D03","OSBS","000","025","2019-05-10",101.10478,100.91946,101.30948,0.0107,0.00111,8639,0,NA,1
"D03","OSBS","000","025","2019-05-11",100.95906,100.59945,101.21948,0.03214,0.00193,8640,0,NA,1
"D03","OSBS","000","025","2019-05-12",100.65757,100.40945,100.82946,0.01434,0.00129,8640,0,NA,1
"D03","OSBS","000","025","2019-05-13",100.52872,100.35944,100.64946,0.00422,7e-04,8640,0,NA,1
"D03","OSBS","000","025","2019-05-14",100.71739,100.47945,100.93947,0.01404,0.00127,8640,0,NA,1
"D03","OSBS","000","025","2019-05-15",100.9002,100.76946,101.08947,0.00737,0.00095,8209,0,NA,1
"D03","OSBS","000","025","2019-05-16",101.07661,100.87946,101.24948,0.01116,0.00114,8640,0,101.66467,0
"D03","OSBS","000","025","2019-05-17",101.0849,100.87946,101.27948,0.0114,0.00115,8640,0,101.67004,0
"D03","OSBS","000","025","2019-05-18",101.08372,100.89947,101.26948,0.01099,0.00113,8640,0,101.66805,0
"D03","OSBS","000","025","2019-05-19",101.0974,100.91946,101.24948,0.00923,0.00103,8640,0,101.68355,0
"D03","OSBS","000","025","2019-05-20",101.05149,100.77946,101.21948,0.01831,0.00146,8640,0,101.63243,0
"D03","OSBS","000","025","2019-05-21",100.83999,100.64946,100.98947,0.00891,0.00102,8640,0,101.41677,0
"D03","OSBS","000","025","2019-05-22",101.15838,100.74946,101.40949,0.02601,0.00173,8640,0,101.73812,0
"D03","OSBS","000","025","2019-05-23",101.58958,101.40949,101.7395,0.00559,8e-04,8638,0,102.17488,0
"D03","OSBS","000","025","2019-05-24",101.48961,101.26948,101.62949,0.01122,0.00114,8640,0,102.07554,0
"D03","OSBS","000","025","2019-05-25",101.39089,101.25948,101.5795,0.00677,0.00089,8640,0,101.97303,0
"D03","OSBS","000","025","2019-05-26",101.41033,101.13947,101.6495,0.01947,0.0015,8640,0,101.99051,0
"D03","OSBS","000","025","2019-05-27",101.14465,100.76946,101.32949,0.03102,0.00189,8640,0,101.72034,0
"D03","OSBS","000","025","2019-05-28",100.88531,100.61946,101.01947,0.01123,0.00114,8640,0,101.46148,0
"D03","OSBS","000","025","2019-05-29",100.83753,100.59945,101.00947,0.01338,0.00124,8640,0,101.41489,0
"D03","OSBS","000","025","2019-05-30",100.87294,100.64946,101.06947,0.01569,0.00135,8640,0,101.44923,0
"D03","OSBS","000","025","2019-05-31",100.86298,100.59945,101.06947,0.01449,0.0013,8640,0,101.44021,0
"D03","OSBS","000","025","2019-06-01",100.67622,100.47945,100.80946,0.0106,0.00111,8640,0,101.25085,0
"D03","OSBS","000","025","2019-06-02",100.60678,100.42944,100.72946,0.00618,0.00085,8640,0,101.18011,0
"D03","OSBS","000","025","2019-06-03",100.74298,100.53945,100.94946,0.01138,0.00115,8640,0,101.31626,0
"D03","OSBS","000","025","2019-06-04",101.00453,100.73946,101.15948,0.00884,0.00101,8639,0,101.57987,0
"D03","OSBS","000","025","2019-06-05",101.06636,100.76946,101.22948,0.01621,0.00137,8640,0,101.6456,0
"D03","OSBS","000","025","2019-06-06",100.79964,100.61946,100.99947,0.01018,0.00109,8640,0,101.37659,0
"D03","OSBS","000","025","2019-06-07",100.56535,100.34944,100.70946,0.00758,0.00094,8640,0,101.14245,0
"D03","OSBS","000","025","2019-06-08",100.55682,100.43945,100.70946,0.00336,0.00062,8640,0,101.13538,0
"D03","OSBS","000","025","2019-06-09",100.78234,100.53945,100.99947,0.01221,0.00119,8640,0,101.36632,0
"D03","OSBS","000","025","2019-06-10",100.88683,100.78946,101.04947,0.00422,7e-04,8640,0,101.47021,0
"D03","OSBS","000","025","2019-06-11",100.89994,100.70946,101.04947,0.00807,0.00097,8640,0,101.47982,0
"D03","OSBS","000","025","2019-06-12",100.8469,100.64946,101.03947,0.00602,0.00083,8640,0,101.42827,0
"D03","OSBS","000","025","2019-06-13",101.00047,100.83946,101.16947,0.00658,0.00087,8592,0,101.58639,0
"D03","OSBS","000","025","2019-06-14",101.30974,101.02947,101.47949,0.01008,0.00108,8640,0,101.89384,0
"D03","OSBS","000","025","2019-06-15",101.38143,101.13947,101.5495,0.01295,0.00122,8640,0,NA,1
"D03","OSBS","000","025","2019-06-16",101.18653,100.98947,101.37948,0.0112,0.00114,8640,0,NA,1
"D03","OSBS","000","025","2019-06-17",101.173,101.07947,101.27948,0.00255,0.00054,8640,0,NA,1
"D03","OSBS","000","025","2019-06-18",101.04184,100.84946,101.18948,0.0086,0.001,8640,0,NA,1
"D03","OSBS","000","025","2019-06-19",100.911,100.79946,101.03947,0.00349,0.00064,8640,0,NA,1
"D03","OSBS","000","025","2019-06-20",100.87964,100.74946,101.05947,0.00536,0.00079,8640,0,NA,1
"D03","OSBS","000","025","2019-06-21",101.10376,100.81946,101.25948,0.00895,0.00102,8640,0,NA,1
"D03","OSBS","000","025","2019-06-22",101.28439,101.11948,101.44949,0.00805,0.00097,8640,0,NA,1
"D03","OSBS","000","025","2019-06-23",101.22175,100.98947,101.38949,0.01639,0.00138,8640,0,NA,1
"D03","OSBS","000","025","2019-06-24",101.05252,100.89947,101.17948,0.00567,0.00081,8640,0,101.62682,0
"D03","OSBS","000","025","2019-06-25",101.09547,100.93947,101.24948,0.00868,0.001,8640,0,101.66916,0
"D03","OSBS","000","025","2019-06-26",101.28073,101.01947,101.44949,0.01033,0.00109,8640,0,101.85581,0
"D03","OSBS","000","025","2019-06-27",101.36156,101.21948,101.47949,0.00497,0.00076,8640,0,101.94122,0
"D03","OSBS","000","025","2019-06-28",101.34881,101.17948,101.48949,0.00572,0.00081,8640,0,101.9295,0
"D03","OSBS","000","025","2019-06-29",101.38268,101.26948,101.50949,0.00352,0.00064,8640,0,101.96516,0
"D03","OSBS","000","025","2019-06-30",101.23583,100.89947,101.43949,0.02225,0.0016,8640,0,101.81617,0
"D03","OSBS","000","025","2019-07-01",101.08622,100.86947,101.18948,0.00764,0.00094,8640,0,101.66333,0
"D03","OSBS","000","025","2019-07-02",100.95119,100.69945,101.08947,0.01097,0.00113,8640,0,101.52488,0
"D03","OSBS","000","025","2019-07-03",100.83468,100.62945,100.96947,0.00694,0.00092,8208,0,101.40873,1
"D03","OSBS","000","025","2019-07-04",100.94642,100.79946,101.09947,0.00716,0.00091,8640,0,101.52194,0
"D03","OSBS","000","025","2019-07-05",101.249,101.09947,101.47949,0.00861,0.00102,8212,0,101.83042,1
"D03","OSBS","000","025","2019-07-06",101.28699,101.15948,101.42949,0.00507,0.00077,8640,0,101.87,0
"D03","OSBS","000","025","2019-07-07",101.03545,100.75946,101.21948,0.01398,0.00127,8640,0,101.61551,1
"D03","OSBS","000","025","2019-07-08",100.70305,100.45944,100.85946,0.01311,0.00123,8640,0,NA,1
"D03","OSBS","000","025","2019-07-09",100.73326,100.60945,100.85946,0.00454,0.00072,8640,0,NA,1
"D03","OSBS","000","025","2019-07-10",100.90933,100.74946,101.03947,0.00442,0.00072,8640,0,NA,1
"D03","OSBS","000","025","2019-07-11",100.93491,100.71946,101.06947,0.00767,0.00094,8640,0,NA,1
"D03","OSBS","000","025","2019-07-12",100.93253,100.81946,101.15948,0.0049,0.00075,8640,0,NA,1
"D03","OSBS","000","025","2019-07-13",101.26213,101.01947,101.49949,0.01886,0.00148,8640,0,NA,1
"D03","OSBS","000","025","2019-07-14",101.43713,101.23948,101.6095,0.00928,0.00104,8640,0,NA,1
"D03","OSBS","000","025","2019-07-15",101.35618,101.20948,101.45949,0.00421,7e-04,8640,0,101.88324,1
"D03","OSBS","000","025","2019-07-16",101.38269,101.22948,101.53949,0.00617,0.00084,8640,0,101.96061,0
"D03","OSBS","000","025","2019-07-17",101.38944,101.18948,101.56949,0.00413,0.00069,8640,0,101.96964,0
"D03","OSBS","000","025","2019-07-18",101.30422,101.08947,101.41949,0.00885,0.00101,8611,0,101.88518,0
"D03","OSBS","000","025","2019-07-19",101.27953,101.10947,101.42949,0.00619,0.00085,8640,0,101.85887,0
"D03","OSBS","000","025","2019-07-20",101.26098,100.99947,101.41949,0.00963,0.00106,8640,0,101.84146,0
"D03","OSBS","000","025","2019-07-21",101.22384,101.02947,101.29949,0.00305,0.00059,8640,0,101.80538,0
"D03","OSBS","000","025","2019-07-22",101.1184,100.86947,101.29949,0.01274,0.00121,8640,0,101.69972,0
"D03","OSBS","000","025","2019-07-23",100.84081,100.56945,101.09947,0.01936,0.0015,8640,0,101.41899,0
"D03","OSBS","000","025","2019-07-24",100.75584,100.60945,100.94946,0.00608,0.00084,8631,0,101.33692,0
"D03","OSBS","000","025","2019-07-25",101.0707,100.73946,101.27948,0.01934,0.0015,8640,0,101.65557,0
"D03","OSBS","000","025","2019-07-26",101.38321,101.21948,101.55949,0.00937,0.00104,8640,0,101.96922,0
"D03","OSBS","000","025","2019-07-27",101.5372,101.38949,101.6795,0.00718,0.00091,8640,0,102.12158,0
"D03","OSBS","000","025","2019-07-28",101.45585,101.24948,101.58949,0.00751,0.00093,8640,0,102.03927,0
"D03","OSBS","000","025","2019-07-29",101.1942,100.95947,101.36949,0.01125,0.00114,8640,0,101.77576,0
"D03","OSBS","000","025","2019-07-30",101.10151,100.94946,101.23948,0.00601,0.00083,8640,0,101.68037,0
"D03","OSBS","000","025","2019-07-31",101.15829,100.99947,101.28948,0.00425,7e-04,8640,0,101.73658,0
"D03","OSBS","000","025","2019-08-01",101.19097,100.99947,101.30948,0.00397,0.00068,8640,0,101.77415,0
"D03","OSBS","000","025","2019-08-02",100.97192,100.75946,101.13947,0.00812,0.00097,8640,0,101.55341,0
"D03","OSBS","000","025","2019-08-03",100.80915,100.62945,100.94946,0.00761,0.00094,8640,0,101.38701,0
"D03","OSBS","000","025","2019-08-04",100.86928,100.71946,101.04947,0.00819,0.00097,8640,0,101.44375,0
"D03","OSBS","000","025","2019-08-05",100.9229,100.74946,101.08947,0.00638,0.00086,8640,0,101.49914,0
"D03","OSBS","000","025","2019-08-06",100.91833,100.73946,101.01947,0.00657,0.00087,8640,0,101.49522,0
"D03","OSBS","000","025","2019-08-07",100.88032,100.70946,101.04947,0.00633,0.00086,8640,0,101.46004,0
"D03","OSBS","000","025","2019-08-08",100.87058,100.72946,100.99947,0.00469,0.00074,8640,0,101.44668,0
"D03","OSBS","000","025","2019-08-09",100.83049,100.66945,100.98947,0.008,0.00096,8640,0,101.40446,0
"D03","OSBS","000","025","2019-08-10",100.79758,100.55945,100.96947,0.01126,0.00114,8640,0,101.36901,0
"D03","OSBS","000","025","2019-08-11",100.8103,100.60945,100.97947,0.0112,0.00114,8640,0,101.38304,0
"D03","OSBS","000","025","2019-08-12",100.7751,100.57945,101.00947,0.01138,0.00115,8640,0,101.35067,0
"D03","OSBS","000","025","2019-08-13",100.70458,100.51944,100.84946,0.00899,0.00104,8264,0,101.27831,1
"D03","OSBS","000","025","2019-08-14",100.74067,100.56945,100.84946,0.00515,0.00077,8640,0,101.31404,0
"D03","OSBS","000","025","2019-08-15",100.84739,100.67945,100.97947,0.00412,0.00069,8640,0,101.42601,0
"D03","OSBS","000","025","2019-08-16",100.96934,100.82946,101.10947,0.00427,7e-04,8640,0,101.55151,0
"D03","OSBS","000","025","2019-08-17",101.12292,100.93947,101.32949,0.01028,0.00109,8640,0,101.70845,0
"D03","OSBS","000","025","2019-08-18",101.27727,101.14948,101.48949,0.00484,0.00075,8640,0,101.86224,0
"D03","OSBS","000","025","2019-08-19",101.27078,101.08947,101.40949,0.00702,9e-04,8640,0,101.85301,0
"D03","OSBS","000","025","2019-08-20",101.34536,101.15948,101.47949,0.0062,0.00085,8640,0,101.9265,0
"D03","OSBS","000","025","2019-08-21",101.31729,101.13947,101.45949,0.00782,0.00095,8640,0,101.89748,0
"D03","OSBS","000","025","2019-08-22",101.20614,100.95947,101.37948,0.01384,0.00127,8640,0,101.78404,0
"D03","OSBS","000","025","2019-08-23",101.07163,100.83946,101.22948,0.01188,0.00117,8640,0,101.64856,0
"D03","OSBS","000","025","2019-08-24",100.91292,100.69945,101.06947,0.01096,0.00113,8640,0,101.48863,0
"D03","OSBS","000","025","2019-08-25",100.88265,100.72946,101.02947,0.00748,0.00093,8640,0,101.45994,0
"D03","OSBS","000","025","2019-08-26",100.9279,100.67945,101.06947,0.00929,0.00104,8640,0,101.50635,0
"D03","OSBS","000","025","2019-08-27",100.91691,100.72946,101.05947,0.00974,0.00106,8640,0,101.51995,1
"D03","OSBS","000","025","2019-08-28",100.73628,100.54945,100.91946,0.01047,0.0011,8640,0,NA,1
"D03","OSBS","000","025","2019-08-29",100.78332,100.57945,100.96947,0.00833,0.00098,8640,0,NA,1
"D03","OSBS","000","025","2019-08-30",100.95123,100.82946,101.06947,0.00448,0.00072,8640,0,NA,1
"D03","OSBS","000","025","2019-08-31",101.02708,100.84946,101.12947,0.00462,0.00073,8640,0,NA,1
"D03","OSBS","000","025","2019-09-01",100.96236,100.79946,101.08947,0.00691,0.00089,8640,0,NA,1
"D03","OSBS","000","025","2019-09-02",100.66462,100.46945,100.91946,0.0164,0.00138,8640,0,NA,1
"D03","OSBS","000","025","2019-09-03",100.47601,100.31944,100.63945,0.00698,9e-04,8640,0,NA,1
"D03","OSBS","000","025","2019-09-04",100.15862,99.99943,100.40945,0.01074,0.00112,8640,0,NA,1
"D03","OSBS","000","025","2019-09-05",100.43089,100.19943,100.63945,0.01416,0.00128,8640,0,NA,1
"D03","OSBS","000","025","2019-09-06",100.5639,100.46945,100.69945,0.00396,0.00068,8640,0,NA,1
"D03","OSBS","000","025","2019-09-07",100.70899,100.57945,100.87946,0.00656,0.00087,8640,0,101.28494,0
"D03","OSBS","000","025","2019-09-08",100.94164,100.67945,101.11948,0.01171,0.00116,8640,0,101.51767,0
"D03","OSBS","000","025","2019-09-09",101.26581,100.97947,101.50949,0.01775,0.00143,8640,0,101.84286,0
"D03","OSBS","000","025","2019-09-10",101.55864,101.32949,101.79951,0.01389,0.00127,8640,0,102.1387,0
"D03","OSBS","000","025","2019-09-11",101.53391,101.26948,101.6795,0.01727,0.00143,8413,0,102.11598,1
"D03","OSBS","000","025","2019-09-12",101.22395,101.04947,101.35949,0.00754,0.00093,8633,0,101.8041,0
"D03","OSBS","000","025","2019-09-13",101.19777,101.06947,101.34948,0.00493,0.00076,8640,0,101.77794,0
"D03","OSBS","000","025","2019-09-14",101.19262,101.00947,101.34948,0.00826,0.00098,8640,0,101.7725,0
"D03","OSBS","000","025","2019-09-15",100.95459,100.77946,101.16947,0.00987,0.00107,8640,0,101.5335,0
"D03","OSBS","000","025","2019-09-16",100.8849,100.74946,101.04947,0.00623,0.00085,8640,0,101.46217,0
"D03","OSBS","000","025","2019-09-17",100.81972,100.70946,100.96947,0.00547,8e-04,8632,0,101.39776,0
"D03","OSBS","000","025","2019-09-18",100.91912,100.77946,101.02947,0.00391,0.00067,8640,0,101.49979,0
"D03","OSBS","000","025","2019-09-19",101.17642,100.99947,101.30948,0.0055,8e-04,8640,0,101.76132,0
"D03","OSBS","000","025","2019-09-20",101.42538,101.26948,101.58949,0.00836,0.00098,8640,0,102.01301,0
"D03","OSBS","000","025","2019-09-21",101.59708,101.44949,101.7495,0.00568,0.00081,8640,0,102.18506,0
"D03","OSBS","000","025","2019-09-22",101.45445,101.25948,101.59949,0.0098,0.00107,8640,0,102.04177,0
"D03","OSBS","000","025","2019-09-23",101.20441,100.91946,101.41949,0.02122,0.00157,8640,0,101.79019,0
"D03","OSBS","000","025","2019-09-24",100.7839,100.47945,101.01947,0.03006,0.00187,8640,0,101.36742,0
"D03","OSBS","000","025","2019-09-25",100.64752,100.47945,100.86947,0.01348,0.00125,8640,0,101.22517,0
"D03","OSBS","000","025","2019-09-26",100.70923,100.51944,100.92947,0.01306,0.00123,8640,0,101.28545,0
"D03","OSBS","000","025","2019-09-27",100.87158,100.61946,101.10947,0.01625,0.00137,8640,0,101.44864,0
"D03","OSBS","000","025","2019-09-28",101.23438,100.96947,101.46949,0.01746,0.00142,8640,0,101.81807,0
"D03","OSBS","000","025","2019-09-29",101.41829,101.28948,101.6395,0.00975,0.00106,8640,0,102.00334,0
"D03","OSBS","000","025","2019-09-30",101.32351,101.10947,101.48949,0.01299,0.00123,8640,0,101.90477,0
