"domainID","siteID","horizontalPosition","verticalPosition","date","wssPrecipTotal","precipQF"
"D03","OSBS","900","000","2019-06-28",4.71,0
"D03","OSBS","900","000","2019-06-29",14.37,0
"D03","OSBS","900","000","2019-06-30",0.21,0
"D03","OSBS","900","000","2019-07-01",0.29,0
"D03","OSBS","900","000","2019-07-02",0.34,0
"D03","OSBS","900","000","2019-07-03",0.31,0
"D03","OSBS","900","000","2019-07-04",0.17,0
"D03","OSBS","900","000","2019-07-05",12.8,0
"D03","OSBS","900","000","2019-07-06",0.7,0
"D03","OSBS","900","000","2019-07-07",15.42,0
"D03","OSBS","900","000","2019-07-08",0.2,0
"D03","OSBS","900","000","2019-07-09",4.03,0
"D03","OSBS","900","000","2019-07-10",1.76,0
"D03","OSBS","900","000","2019-07-11",1.43,0
"D03","OSBS","900","000","2019-07-12",0.86,0
"D03","OSBS","900","000","2019-07-13",1.32,0
"D03","OSBS","900","000","2019-07-14",0.7,0
"D03","OSBS","900","000","2019-07-15",0.75,0
"D03","OSBS","900","000","2019-07-16",0.75,0
"D03","OSBS","900","000","2019-07-17",7.53,0
"D03","OSBS","900","000","2019-07-19",1.48,0
"D03","OSBS","900","000","2019-07-20",2.21,0
"D03","OSBS","900","000","2019-07-21",2.92,0
"D03","OSBS","900","000","2019-07-22",0.74,0
"D03","OSBS","900","000","2019-07-23",1.27,0
"D03","OSBS","900","000","2019-07-24",12.68,0
"D03","OSBS","900","000","2019-07-25",1,0
"D03","OSBS","900","000","2019-07-26",3.48,0
"D03","OSBS","900","000","2019-07-27",1.49,0
"D03","OSBS","900","000","2019-07-28",0.86,0
"D03","OSBS","900","000","2019-07-29",1.08,0
"D03","OSBS","900","000","2019-07-30",0.87,0
"D03","OSBS","900","000","2019-07-31",0.95,0
"D03","OSBS","900","000","2019-08-01",3.25,0
"D03","OSBS","900","000","2019-08-02",5.88,0
"D03","OSBS","900","000","2019-08-03",0.99,0
"D03","OSBS","900","000","2019-08-04",0.83,0
"D03","OSBS","900","000","2019-08-05",1.44,0
"D03","OSBS","900","000","2019-08-06",1.56,0
"D03","OSBS","900","000","2019-08-07",16.93,0
"D03","OSBS","900","000","2019-08-08",1.1,0
"D03","OSBS","900","000","2019-08-09",0.61,0
"D03","OSBS","900","000","2019-08-10",0.64,0
"D03","OSBS","900","000","2019-08-11",10.96,0
"D03","OSBS","900","000","2019-08-12",1.9,0
"D03","OSBS","900","000","2019-08-13",0.61,0
"D03","OSBS","900","000","2019-08-14",1.16,0
"D03","OSBS","900","000","2019-08-15",8.59,0
"D03","OSBS","900","000","2019-08-16",4.68,0
"D03","OSBS","900","000","2019-08-17",17.22,0
"D03","OSBS","900","000","2019-08-18",2.76,0
"D03","OSBS","900","000","2019-08-19",0.7,0
"D03","OSBS","900","000","2019-08-20",6.71,0
"D03","OSBS","900","000","2019-08-21",1.74,0
"D03","OSBS","900","000","2019-08-22",0.92,0
"D03","OSBS","900","000","2019-08-23",1.05,0
"D03","OSBS","900","000","2019-08-24",0.63,0
"D03","OSBS","900","000","2019-08-25",0.98,0
"D03","OSBS","900","000","2019-08-26",5.46,0
"D03","OSBS","900","000","2019-08-27",4.88,0
"D03","OSBS","900","000","2019-08-28",0.93,0
"D03","OSBS","900","000","2019-08-29",1.04,0
"D03","OSBS","900","000","2019-08-30",17.84,0
"D03","OSBS","900","000","2019-08-31",1.09,0
"D03","OSBS","900","000","2019-09-01",7.71,0
"D03","OSBS","900","000","2019-09-02",1.55,0
"D03","OSBS","900","000","2019-09-03",3.43,0
"D03","OSBS","900","000","2019-09-04",23.9,0
"D03","OSBS","900","000","2019-09-05",0.98,0
"D03","OSBS","900","000","2019-09-06",1.11,0
"D03","OSBS","900","000","2019-09-07",1.4,0
"D03","OSBS","900","000","2019-09-08",1.1,0
"D03","OSBS","900","000","2019-09-09",1.29,0
"D03","OSBS","900","000","2019-09-10",1.2,0
"D03","OSBS","900","000","2019-09-11",0.89,0
"D03","OSBS","900","000","2019-09-12",0.92,0
"D03","OSBS","900","000","2019-09-13",0.84,0
"D03","OSBS","900","000","2019-09-14",0.76,0
"D03","OSBS","900","000","2019-09-15",3.81,0
"D03","OSBS","900","000","2019-09-16",1.07,0
"D03","OSBS","900","000","2019-09-17",1.48,0
"D03","OSBS","900","000","2019-09-18",1.04,0
"D03","OSBS","900","000","2019-09-19",1.23,0
"D03","OSBS","900","000","2019-09-20",2.05,0
"D03","OSBS","900","000","2019-09-21",1.15,0
"D03","OSBS","900","000","2019-09-22",0.92,0
"D03","OSBS","900","000","2019-09-23",1.13,0
"D03","OSBS","900","000","2019-09-24",1.36,0
"D03","OSBS","900","000","2019-09-25",1.14,0
"D03","OSBS","900","000","2019-09-26",1.33,0
"D03","OSBS","900","000","2019-09-27",0.77,0
"D03","OSBS","900","000","2019-09-28",1.15,0
"D03","OSBS","900","000","2019-09-29",0.82,0
"D03","OSBS","900","000","2019-09-30",0.56,0
